simulation_id,commercialization_year,total_cost,total_duration,total_revenue,total_treated,success
419,2031.0,25886325.263071932,6.698250522063018,3265881172.332797,1420,True
420,,4513415.883211776,3.69766916759737,0.0,0,True
421,,23767974.68062513,6.492101829440266,0.0,0,True
422,2031.0,27693958.868092407,6.535736486967276,3263581256.014252,1419,True
423,2032.0,21301455.489139766,7.113101697787308,3139385774.8128653,1365,True
424,2031.0,19399752.31770919,6.118160275142518,3275080837.6069736,1424,True
425,2031.0,20810930.671039384,6.729231690973356,3270481004.9698844,1422,True
426,2031.0,23813737.00342732,6.079667551507379,3261281339.6957083,1418,True
427,2031.0,19667929.441416852,6.122944547875569,3265881172.3327975,1420,True
428,,5022241.986010498,3.001813359908603,0.0,0,True
429,,25951538.94820424,6.810130916272201,0.0,0,False
430,,5815055.217010381,3.0016786844798014,0.0,0,False
431,2031.0,19557558.05510001,6.5719872788043885,3252081674.4215307,1414,True
432,2032.0,24084174.816882823,7.1487388015151785,3194583766.4579268,1389,True
433,2031.0,26721187.741822273,6.9703152832839885,3268181088.651341,1421,True
434,,920931.5976924272,1.4161270095743927,0.0,0,True
435,2033.0,21199605.971890353,8.077917143089834,3114086695.3088784,1354,True
436,2031.0,23435290.74880673,6.002361794478163,3275080837.606974,1424,True
437,2032.0,21427339.55281531,7.17900231583261,3171584603.2724833,1379,True
438,,827746.3628724538,1.0641074721192298,0.0,0,True
439,,6329575.398571748,3.484510185226748,0.0,0,True
440,,25837176.224758428,6.940627575284126,0.0,0,False
441,,15249178.923528885,4.914440977492765,0.0,0,False
442,2031.0,20525712.901381943,6.576753441154159,3245181925.4658985,1411,True
443,,6413631.931610411,3.1258621429457936,0.0,0,True
444,,5570830.460821044,3.278296370930139,0.0,0,True
445,2031.0,22175364.21615472,6.27003262903625,3254381590.740076,1415,True
446,2032.0,26257666.939784165,7.193218785600347,3183084184.865205,1384,True
447,,26149244.70366093,6.877473918565912,0.0,0,False
448,2030.0,23399813.9561723,5.795864373589469,3325678996.6149454,1446,True
449,2032.0,24192293.092020705,7.358925086852325,3178484352.2281165,1382,True
450,,1271025.0206610183,1.7804329048766903,0.0,0,True
451,,1928482.3837160734,1.938621125696263,0.0,0,True
452,2032.0,30148064.35926467,7.336467927833171,3176184435.9095726,1381,True
453,2032.0,25726848.66232378,7.182730977942697,3178484352.2281165,1382,True
454,,1938791.4877846586,1.530503119615817,0.0,0,True
455,2031.0,26624075.944776405,6.353431099874349,3263581256.0142527,1419,True
456,2031.0,29503785.11195436,6.746283652775376,3268181088.6513405,1421,True
457,,873329.9105697665,1.7690035040723884,0.0,0,True
458,2031.0,26200441.96212244,6.595791650255764,3288880335.5182385,1430,True
459,,1887383.8074801022,1.944863040692811,0.0,0,True
460,2031.0,23254662.773202267,6.917761867239337,3249781758.102988,1413,True
461,2032.0,20849815.73488867,7.06548975321577,3187684017.5022936,1386,True
462,,4672478.879630074,4.029561292954987,0.0,0,True
463,,6628697.066564638,3.7429360122190425,0.0,0,True
464,,6138686.078037855,3.836108061227323,0.0,0,True
465,,6272594.68971836,3.760303109753727,0.0,0,True
466,2032.0,20141269.120907076,7.500552279026912,3169284686.95394,1378,True
467,2031.0,28097172.487572327,6.98509320988768,3268181088.651342,1421,True
468,2032.0,21984703.643452503,7.253902425074819,3189983933.8208385,1387,True
469,,7224118.859033184,3.9213509159251476,0.0,0,True
470,2032.0,18311322.356068335,7.008188330972491,3153185272.7241306,1371,True
471,,913730.7214028413,1.9736448633376364,0.0,0,True
472,2031.0,21474090.170922894,6.61574845835709,3291180251.836784,1431,True
473,,5458723.394162345,3.1896988807204,0.0,0,True
474,,18700381.825422898,5.874139429389505,0.0,0,True
475,,1341891.0952364537,1.7607271189432763,0.0,0,True
476,2031.0,22572257.090380553,6.367439615694566,3279680670.244062,1426,True
477,,1866442.1999741858,1.8844326347415228,0.0,0,True
478,2031.0,19445548.735969327,6.711897602459655,3270481004.9698863,1422,True
479,,15268642.849392254,6.160023218835194,0.0,0,True
480,2031.0,26979489.579117466,6.034852735738978,3256681507.0586195,1416,True
481,2031.0,23620342.955568943,6.242380161508419,3286580419.199694,1429,True
482,2031.0,24429687.621544663,6.882571046160177,3245181925.4658985,1411,True
483,,23007850.262572132,6.799073084296551,0.0,0,False
484,2031.0,22356248.020939186,6.720351838168311,3286580419.199696,1429,True
485,2031.0,24725840.128244463,6.881505402121386,3256681507.05862,1416,True
486,2030.0,21136537.477575082,5.607224785381756,3339478494.5262117,1452,True
487,2031.0,25345259.2205325,6.5826041878475925,3245181925.4659,1411,True
488,2032.0,28400567.205983073,7.5637460686125255,3192283850.139381,1388,True
489,,912417.0974150702,1.2136395752661695,0.0,0,True
490,2032.0,27844419.579729572,7.3598360937635565,3187684017.5022936,1386,True
491,2031.0,21585543.719087,6.457530922343759,3249781758.102987,1413,True
492,,7903031.001903005,4.213749998371528,0.0,0,True
493,,18339491.000965446,6.403149710736507,0.0,0,True
494,,7674799.601901525,3.126278110400116,0.0,0,True
495,2032.0,19969809.952437006,7.000434018892643,3180784268.5466614,1383,True
496,,1801808.4862284255,1.6888242051333764,0.0,0,True
497,2031.0,19392698.845533375,6.968131176467206,3268181088.6513414,1421,True
498,,17957885.207644314,6.055380086821257,0.0,0,True
499,2031.0,20126947.061477177,6.2685584855711305,3258981423.377164,1417,True
500,2032.0,20778172.99327419,7.968130505829764,3194583766.4579253,1389,True
501,,26533468.024694886,6.868096921145244,0.0,0,False
502,2032.0,22741821.308432348,7.025523316535111,3189983933.820838,1387,True
503,2032.0,26360004.877516605,7.169788984118696,3173884519.591027,1380,True
504,2032.0,23803742.150916975,7.45053620106981,3194583766.4579263,1389,True
505,2031.0,19899588.001270354,6.642744452854831,3265881172.332796,1420,True
506,,1984163.7149987516,1.9488217377335757,0.0,0,True
507,2032.0,23219744.5470225,7.05447467052195,3176184435.9095726,1381,True
508,,1646711.0814854014,1.4206747312802177,0.0,0,True
509,2032.0,30166627.218314238,7.373995330455853,3180784268.5466614,1383,True
510,2031.0,29049572.88030325,6.669795820074414,3265881172.332797,1420,True
511,2032.0,19422973.187071927,7.362579655369597,3173884519.5910287,1380,True
512,,1522753.8997145095,1.4486183596436204,0.0,0,True
513,2031.0,23816808.65510025,6.561055578268304,3256681507.058621,1416,True
514,2031.0,27785660.57450539,6.260610195907674,3270481004.969885,1422,True
515,,1853946.9518769702,1.0013991425789328,0.0,0,True
516,2031.0,21811490.970847692,6.630203112308595,3304979749.748049,1437,True
517,2031.0,25053027.573224206,6.095695530716823,3281980586.562607,1427,True
518,2031.0,27295351.307776485,6.752075250126328,3279680670.244062,1426,True
519,,1977976.6802791085,1.195793877286087,0.0,0,True
520,2032.0,19196096.663920492,7.224850218747654,3192283850.139382,1388,True
521,2031.0,21632711.91646491,6.350657782034557,3263581256.014253,1419,True
522,2031.0,22025504.309232246,6.767938074864056,3288880335.5182395,1430,True
523,2031.0,27905481.499742493,6.330154327831608,3254381590.740076,1415,True
524,,19183846.49065711,6.776377001374992,0.0,0,True
525,2032.0,22439272.10853088,7.004955556119439,3169284686.9539394,1378,True
526,2032.0,20556830.72116451,7.66341915655334,3166984770.6353955,1377,True
527,2031.0,26591005.245357517,6.63787695949195,3245181925.4658976,1411,True
528,2031.0,18760737.280453365,6.801936319115573,3277380753.9255176,1425,True
529,2031.0,27080188.57970514,6.1186981705188455,3249781758.102988,1413,True
530,2031.0,25404093.018538043,6.786194821330466,3233682343.8731785,1406,True
531,,25942541.034283876,5.038063043684254,0.0,0,True
532,2031.0,26797437.14745859,6.464805755310277,3256681507.05862,1416,True
533,2031.0,21737189.353350997,6.952992210090012,3265881172.332797,1420,True
534,2032.0,18678952.03174532,7.000045450036439,3215283013.324825,1398,True
535,2031.0,17797895.270727415,6.298049404516354,3286580419.199694,1429,True
536,2031.0,21739882.1353487,6.141591068481896,3261281339.6957083,1418,True
537,,25995848.44053688,7.1101051532464865,0.0,0,False
538,,1524141.297868052,1.7642772969265765,0.0,0,False
539,,1744437.4493885823,1.066574585071538,0.0,0,False
540,2031.0,22685426.159821205,6.605059909531224,3284280502.881151,1428,True
541,,26539420.440273486,7.170478998191265,0.0,0,False
542,2031.0,28060574.733119264,6.530877787720417,3249781758.1029882,1413,True
543,,1312163.5182529788,1.5275015429568073,0.0,0,True
544,2031.0,21884881.86063583,6.95684747049873,3249781758.1029873,1413,True
545,,1106065.8437790924,1.0248322808887003,0.0,0,True
546,,4947043.00266071,3.163914961960397,0.0,0,True
547,2031.0,21122720.31390836,6.4090554272153994,3277380753.9255176,1425,True
548,,1537981.5750384794,1.582929596831831,0.0,0,True
549,,1974582.2363870824,1.3349547503595656,0.0,0,True
550,2031.0,23890506.400277108,6.188439972163612,3263581256.0142527,1419,True
551,,4074221.2281232183,3.2435843753311557,0.0,0,True
552,,5996521.783718522,3.962635180959376,0.0,0,True
553,,6404993.375075351,3.666477443237327,0.0,0,True
554,,6847758.8715489,3.525518517239023,0.0,0,True
555,,5658810.195632296,3.9025708468396147,0.0,0,True
556,,5352748.340564357,3.6397082644476866,0.0,0,True
557,,6878861.540413646,3.242883298751087,0.0,0,True
558,,850614.1211170994,1.7883638450795094,0.0,0,True
559,2031.0,21937895.674336784,6.586702416932468,3275080837.6069746,1424,True
560,2031.0,25533587.44554987,6.961517465160404,3261281339.6957073,1418,True
561,2032.0,21225469.546313968,7.08260566076521,3189983933.820838,1387,True
562,,1601440.1103470128,1.5342687191757216,0.0,0,True
563,2031.0,25655688.392221846,6.334576476325447,3272780921.2884293,1423,True
564,2031.0,28254702.57447919,6.367333308195614,3288880335.5182395,1430,True
565,,5319823.978488068,3.909012751969634,0.0,0,True
566,,1302298.1070604878,1.224076383869211,0.0,0,True
567,,20440477.263717428,4.951264512486826,0.0,0,True
568,,1360402.5872939015,1.922046609809258,0.0,0,True
569,2032.0,23550213.98685849,7.457289907646759,3183084184.8652053,1384,True
570,2031.0,25861739.24355453,6.31105100190184,3261281339.6957088,1418,True
571,2032.0,22552857.58669386,7.5389067539511,3212983097.0062804,1397,True
572,2030.0,30009682.054439943,5.834323110264922,3364777574.030198,1463,True
573,2031.0,22481942.614024192,6.604981133791105,3256681507.05862,1416,True
574,2031.0,21351348.200524367,6.189439732271834,3263581256.014252,1419,True
575,2031.0,27733495.935293064,6.657793569912851,3268181088.651341,1421,True
576,2031.0,27028970.88256902,6.616780038397522,3249781758.1029863,1413,True
577,2032.0,25222885.138205256,7.067748484324595,3157785105.361218,1373,True
578,2030.0,27045319.986346044,5.890624994623612,3364777574.030198,1463,True
579,,4633996.703715383,3.9603231445620106,0.0,0,True
580,2031.0,28938275.822422363,6.6634829206444,3249781758.1029882,1413,True
581,2031.0,26849457.231528666,6.815959074156978,3281980586.5626063,1427,True
582,,4660799.522697899,3.199972209785778,0.0,0,True
583,2031.0,25065705.432581306,6.394713988710255,3275080837.606973,1424,True
584,2030.0,17773582.824635874,5.974276147713265,3357877825.074566,1460,True
585,2032.0,22783951.505692013,7.534945369479451,3173884519.591028,1380,True
586,,1694790.8683425947,1.7610336508838627,0.0,0,True
587,2031.0,23935215.903932955,6.3990445886843705,3275080837.606973,1424,True
588,,829363.0238892717,1.5567442801314488,0.0,0,True
589,2031.0,26174423.390043586,6.481982794354659,3254381590.7400765,1415,True
590,2030.0,26598204.38434305,5.972888755819784,3353277992.4374776,1458,True
591,2031.0,26023285.302293003,6.373568969503165,3261281339.6957073,1418,True
592,2031.0,26024838.02442894,6.814694475079061,3277380753.925518,1425,True
593,,6157991.665073325,3.807362049567285,0.0,0,True
594,2031.0,21448317.29825791,6.90893173666763,3249781758.1029873,1413,True
595,,1751659.5300145498,1.2453943222377322,0.0,0,True
596,,1810622.751246072,1.0584408209888976,0.0,0,True
597,2030.0,21046261.148224033,5.75076920623341,3355577908.7560215,1459,True
598,2031.0,23171016.011990797,6.528118303666648,3256681507.05862,1416,True
599,2031.0,28542764.279786002,6.623042820660952,3277380753.925518,1425,True
600,2032.0,20045838.74364598,7.280294492634403,3178484352.2281165,1382,True
601,2031.0,18643596.53456685,6.766224367237684,3286580419.199695,1429,True
602,2032.0,25364649.052078094,7.257595739186805,3199183599.0950146,1391,True
603,,1980335.1589151744,1.1716089748059417,0.0,0,True
604,,22995926.79697248,6.904658030173539,0.0,0,False
605,,990965.7461855132,1.719894389117675,0.0,0,False
606,2032.0,28558487.818625033,7.011667655615875,3160085021.6797633,1374,True
607,,24205920.925954234,6.258742919975484,0.0,0,True
608,,6702879.781043424,3.2546123625397545,0.0,0,True
609,,21310376.109703764,7.10894657433286,0.0,0,True
610,,17408449.438994654,5.748924594188922,0.0,0,True
611,2031.0,22164280.100244157,6.535219137971074,3279680670.244063,1426,True
612,,24738502.40190252,6.556152654031399,0.0,0,False
613,2031.0,28796738.71698356,6.7912498599034175,3256681507.05862,1416,True
614,,1166864.827730154,1.5902352983435581,0.0,0,True
615,,4837095.062434122,3.892589431097255,0.0,0,True
616,,23953792.573864765,5.630298981321356,0.0,0,True
617,2031.0,21102064.344485328,6.197493232396938,3245181925.4658985,1411,True
618,2032.0,30570182.952202626,7.316328322506325,3169284686.95394,1378,True
619,,19566931.39448122,6.537534146562441,0.0,0,True
620,2031.0,22254465.991251074,6.0161688257679025,3258981423.3771653,1417,True
621,,24265751.738641743,6.496645907592136,0.0,0,True
622,,5103355.984812328,3.5812512853228435,0.0,0,True
623,,4789423.879645606,3.0320436414047784,0.0,0,True
624,,5439097.277610456,4.140904875586244,0.0,0,True
625,2031.0,28471892.10192602,6.750763022835578,3261281339.6957088,1418,True
626,2031.0,28251365.972063255,6.898789766157522,3258981423.377165,1417,True
627,2031.0,24971231.869211048,6.219945203269791,3284280502.881151,1428,True
628,2032.0,23231396.18210234,7.04267242915479,3199183599.0950136,1391,True
629,,5562652.58607183,3.775794267408693,0.0,0,True
630,2031.0,24173097.459023688,6.695349273994069,3249781758.1029863,1413,True
631,2031.0,29748075.91191837,6.370259535244346,3261281339.695709,1418,True
632,,20623542.685206756,6.042089742586196,0.0,0,False
633,2032.0,27932453.93414348,7.364362097070803,3192283850.139382,1388,True
634,2031.0,18347176.864311278,6.533185487123161,3288880335.518239,1430,True
635,,5081453.291688485,3.9669188846386096,0.0,0,True
636,,1010866.9541102351,1.5213330177248667,0.0,0,True
637,2031.0,23381010.87667381,6.35422094358146,3295780084.473872,1433,True
638,2031.0,22618442.104572922,6.6397396617052316,3240582092.8288107,1409,True
639,,1904844.0951650073,1.907347099125913,0.0,0,True
640,2031.0,18107090.5050462,6.07188018387806,3238282176.5102663,1408,True
641,2032.0,19316319.8859207,7.273530892186689,3189983933.820838,1387,True
642,2032.0,19962939.759032656,7.227173404445131,3194583766.457926,1389,True
643,2031.0,27154293.44215015,6.037103786758289,3263581256.014252,1419,True
644,,6636765.619755717,3.287288806905356,0.0,0,True
645,,1291860.2331988136,1.636232760495499,0.0,0,True
646,2030.0,29171381.539767597,5.938815448415529,3362477657.711654,1462,True
647,2033.0,24670823.089466255,8.097917990546456,3109486862.6717887,1352,True
648,,1795767.2884309373,1.8530636561908191,0.0,0,True
649,2032.0,27735553.526150182,7.007770892243809,3208383264.3691916,1395,True
650,2031.0,28109376.100881252,6.842698774542617,3275080837.6069736,1424,True
651,,6439333.652846671,3.067931756015576,0.0,0,True
652,,1735798.0450996729,1.7734125140595558,0.0,0,True
653,2031.0,26804009.58743256,6.934716001491153,3252081674.421531,1414,True
654,,24674993.907882165,5.59591465435188,0.0,0,True
655,2031.0,23535354.648663945,6.6917333417278995,3275080837.6069736,1424,True
656,,20374652.641920634,7.3540381623878,0.0,0,False
657,2032.0,22979555.908078182,7.6255471078926504,3173884519.591028,1380,True
658,,1596818.832408806,1.1709117043223822,0.0,0,True
659,2032.0,27018775.366288412,7.567239678818117,3169284686.9539394,1378,True
660,,1058330.451338465,1.2460661871893173,0.0,0,True
661,2031.0,25349899.376979563,6.6433099640894815,3295780084.473872,1433,True
662,,1878268.052587523,1.2133782416427694,0.0,0,True
663,,7170165.885022621,3.2995176880109867,0.0,0,True
664,2031.0,21888340.799580995,6.955200223291142,3293480168.1553288,1432,True
665,2032.0,27347101.335962147,7.490754666751476,3196883682.776469,1390,True
666,,20196501.546584558,7.254008363721435,0.0,0,False
667,2031.0,25749936.55217542,6.676475597034304,3268181088.651342,1421,True
668,2031.0,23210138.225264408,6.912674829481009,3272780921.2884293,1423,True
669,2031.0,22364958.128946677,6.948010433548835,3272780921.2884297,1423,True
670,2031.0,19349429.929943465,6.544423266197327,3281980586.562607,1427,True
671,,18251194.545058526,6.019112040014283,0.0,0,True
672,2032.0,19614643.591555946,7.418430695985889,3199183599.095014,1391,True
673,,1474861.3083141488,1.863253568578568,0.0,0,True
674,,6002924.583780637,3.3948028030204105,0.0,0,True
675,,1442482.4774021134,1.8810894057558618,0.0,0,True
676,2032.0,21703380.088553097,7.036604496007765,3150885356.4055853,1370,True
677,2030.0,22447670.369642343,5.9367848605445985,3348678159.8003883,1456,True
678,2032.0,27784592.42066867,7.373212884282181,3189983933.8208375,1387,True
679,2031.0,26725164.065545674,6.587859361254779,3263581256.014253,1419,True
680,,4224066.588664428,3.112508019501413,0.0,0,True
681,2031.0,26004353.068145562,6.939584744901363,3261281339.6957088,1418,True
682,2031.0,24975266.679875582,6.975454913994122,3249781758.1029873,1413,True
683,2031.0,18037516.455263223,6.380540854199078,3261281339.695708,1418,True
684,2031.0,30142953.314408697,6.889598807803927,3277380753.925518,1425,True
685,2031.0,23170948.59448676,6.4703304011477405,3261281339.695708,1418,True
686,,1714324.7443690638,1.7090284792824049,0.0,0,True
687,2031.0,22110538.007818572,6.476751160539317,3258981423.3771644,1417,True
688,2031.0,27149805.268206187,6.746044652980269,3256681507.05862,1416,True
689,2031.0,22249243.236931447,6.3490041280056,3254381590.7400765,1415,True
690,,25995416.78946434,6.792927684261793,0.0,0,False
691,2031.0,24669703.579130933,6.360066658796126,3256681507.058619,1416,True
692,2032.0,21850418.344507832,7.27957333781448,3231382427.554634,1405,True
693,2031.0,18699181.48281736,6.13093140211171,3268181088.651342,1421,True
694,2031.0,21982930.186118774,6.15305555981928,3265881172.3327975,1420,True
695,2030.0,23401810.998589333,5.714214162716022,3360177741.3931103,1461,True
696,,1575751.310507217,1.0314983242698532,0.0,0,True
697,2031.0,25013495.809439905,6.731007968406326,3245181925.465898,1411,True
698,,1254864.0073566479,1.2934125927930835,0.0,0,True
699,2031.0,21074100.837079868,6.627187983238806,3270481004.969885,1422,True
700,2031.0,24906663.856273107,6.881637296137336,3245181925.465899,1411,True
701,,23418628.249074873,6.350978673126198,0.0,0,False
702,2031.0,23145391.301677585,6.680040613790831,3265881172.3327975,1420,True
703,2031.0,21464558.195554763,6.346160347080933,3295780084.473872,1433,True
704,2032.0,20329838.43144121,7.54506974022824,3183084184.865205,1384,True
705,,5906363.123519962,3.2909003664531307,0.0,0,True
706,,6130771.055355534,4.213510535299246,0.0,0,True
707,,6756472.697188347,3.8330092402010996,0.0,0,True
708,,5531970.226511568,3.1882335148722976,0.0,0,True
709,2031.0,20745095.276671838,6.760940057007511,3275080837.6069736,1424,True
710,,6180601.660988037,2.984897006184051,0.0,0,True
711,2031.0,21783959.30772827,6.673421440300402,3268181088.6513414,1421,True
712,2031.0,30477340.785366565,6.8427653206816235,3256681507.05862,1416,True
713,,1439766.4198680362,1.7562788340548119,0.0,0,True
714,2032.0,22956410.916652095,7.480848987181593,3183084184.8652043,1384,True
715,2030.0,29952639.279835567,5.4667810700155846,3337178578.207668,1451,True
716,,1445107.124464759,1.7895643176746165,0.0,0,True
717,,6279956.164414676,2.9939695897812575,0.0,0,True
718,2031.0,25975798.81056957,6.734971163684954,3279680670.244063,1426,True
719,2031.0,28564179.349804882,6.483524152920692,3286580419.199695,1429,True
720,,1572575.1949947393,1.1271344446792648,0.0,0,True
721,2033.0,20472631.462726492,8.087400983269479,3077288034.21217,1338,True
722,,1550812.8722318902,1.4172724903464307,0.0,0,True
723,,5413584.496194018,3.23087662631933,0.0,0,True
724,2031.0,28451471.795732368,6.610343949171377,3286580419.1996946,1429,True
725,2032.0,24328610.82664401,7.082806114677487,3171584603.2724833,1379,True
726,2031.0,27200034.806902915,6.341287829955948,3263581256.0142517,1419,True
727,,24891795.348761424,6.351817979012472,0.0,0,False
728,2032.0,27917044.294317182,7.081628736228726,3162384937.998307,1375,True
729,2032.0,28360918.077322744,7.056198247744229,3208383264.3691916,1395,True
730,2031.0,26092834.337932196,6.570190564586133,3265881172.3327975,1420,True
731,,19125117.26618519,5.018004560564795,0.0,0,True
732,2031.0,22011298.593605414,6.809925226523458,3242882009.1473546,1410,True
733,2031.0,28064684.747372244,6.535525165712527,3245181925.4658985,1411,True
734,,6999125.997136897,3.453934727216124,0.0,0,True
735,2032.0,25353689.840061687,7.240615052703042,3187684017.5022926,1386,True
736,,5027523.709006425,3.6597252912333333,0.0,0,True
737,2031.0,24883593.12816841,6.678106301011653,3279680670.2440624,1426,True
738,,7546260.727178436,3.6202777820579524,0.0,0,True
739,,18515823.054768827,5.61852946424436,0.0,0,True
740,2031.0,27407017.61210957,6.4946815737703805,3265881172.332797,1420,True
741,2031.0,23754691.475792848,6.566912415626358,3249781758.102988,1413,True
742,2031.0,27050617.322294142,6.487773959807971,3288880335.5182395,1430,True
743,2032.0,24303729.06149943,7.007257339122385,3185384101.183749,1385,True
744,,28358200.78647531,6.4582700379122295,0.0,0,False
745,,5044978.384147572,2.972624085458686,0.0,0,False
746,2033.0,21567398.366703797,8.02471561773087,3097987281.0790677,1347,True
747,,4449287.962822632,4.335710251601082,0.0,0,True
748,,6101525.9910477055,2.985395002853517,0.0,0,True
749,2031.0,28552522.050794404,6.642230369629721,3254381590.7400756,1415,True
750,2032.0,24072367.917537216,7.187794355765552,3189983933.8208375,1387,True
751,2031.0,21333296.27119346,6.690002522119771,3258981423.377164,1417,True
752,2031.0,27055416.713201452,6.581494522772298,3258981423.377164,1417,True
753,,1275648.706421732,1.3813478175297131,0.0,0,True
754,2031.0,24369799.800180472,6.404822591913874,3265881172.332797,1420,True
755,2031.0,24652155.159056664,6.533460932287431,3240582092.8288097,1409,True
756,,5444592.472909661,3.9657148135782747,0.0,0,True
757,2031.0,23119104.71314227,6.754151909027357,3252081674.4215307,1414,True
758,,1569195.7305372935,1.7032270837687995,0.0,0,True
759,2031.0,26121197.81618037,6.984362865773594,3247481841.784443,1412,True
760,,1080119.427847302,1.3843569231763277,0.0,0,True
761,,4709898.660088567,2.9865370468475545,0.0,0,True
762,2031.0,24097762.804589145,6.874041989399589,3279680670.2440615,1426,True
763,2032.0,30555274.49736789,7.374591239438648,3192283850.139382,1388,True
764,2031.0,26394699.558806468,6.652655615037863,3258981423.3771644,1417,True
765,,1181028.7280970681,1.872320902392345,0.0,0,True
766,2031.0,18715056.928791642,6.762570014725817,3256681507.0586205,1416,True
767,2031.0,21236421.6933803,6.644959426833282,3256681507.05862,1416,True
768,2032.0,24883505.396061603,7.696183902827228,3203783431.7321033,1393,True
769,,7290345.438563791,3.593308487968852,0.0,0,True
770,2032.0,19468273.262925647,7.0483912165003435,3173884519.5910277,1380,True
771,2032.0,23820302.14468837,7.380483964785342,3166984770.6353946,1377,True
772,,1142039.309857829,1.4058222262062068,0.0,0,True
773,2031.0,21292887.042575784,6.58444400306143,3277380753.9255176,1425,True
774,,24252457.63891022,6.442375857790667,0.0,0,True
775,,996518.043858324,1.7989287709073218,0.0,0,True
776,,1508837.4099525078,1.2943306593022403,0.0,0,True
777,,18428933.530116357,6.5777030079459555,0.0,0,False
778,2031.0,29463826.399817057,6.157467702040741,3261281339.695708,1418,True
779,2032.0,28033858.678814955,7.0732385555621,3199183599.095014,1391,True
780,,1441831.8103395281,1.1740068561123707,0.0,0,True
781,,1704406.901027585,1.9469973041918491,0.0,0,True
782,2031.0,29534570.131533973,6.221419980998363,3249781758.1029873,1413,True
783,,6767409.886547425,4.034928755317541,0.0,0,True
784,2031.0,31702289.31808854,6.500615874044091,3298080000.792416,1434,True
785,2031.0,27341576.25384609,6.42490519058002,3245181925.4658995,1411,True
786,,6159288.9976420235,3.674871768000635,0.0,0,True
787,,19617657.930861816,5.470093308008619,0.0,0,True
788,2031.0,25152788.400944147,6.9225666402563855,3265881172.3327975,1420,True
789,2031.0,27012051.68649462,6.721982142555304,3268181088.651341,1421,True
790,,1317310.3691946808,1.8391451060689392,0.0,0,True
791,2032.0,22720754.669709004,7.429017226960431,3178484352.228116,1382,True
792,,23721256.11716623,6.6839301747489355,0.0,0,True
793,,5601165.040939437,2.857414368788554,0.0,0,True
794,,5972610.703236541,3.666592420800518,0.0,0,True
795,2031.0,27714329.712740958,6.5376254022744105,3270481004.969886,1422,True
796,,4627607.325983049,3.274404867749035,0.0,0,True
797,,1645162.4319193093,1.584572180691187,0.0,0,True
798,,6561511.042031594,3.807143900386417,0.0,0,True
799,,4074221.070270626,2.8967094589857574,0.0,0,True
800,2032.0,22715815.942423746,7.237313134171713,3208383264.3691916,1395,True
801,2031.0,26979581.114390593,6.437995738193767,3265881172.3327966,1420,True
802,,5638431.062977899,3.175147883008446,0.0,0,True
803,2031.0,26776803.011778727,6.56313348246388,3261281339.695709,1418,True
804,2030.0,26442299.171405014,5.598858617677276,3355577908.756022,1459,True
805,,6505839.48767864,3.9267715150944738,0.0,0,True
806,2031.0,27343017.333276276,6.3674234331492965,3293480168.155327,1432,True
807,,5278352.186547343,3.6265500150173837,0.0,0,True
808,2031.0,22217192.587194078,6.638010380400621,3265881172.3327975,1420,True
809,2031.0,20392619.189505517,6.12930055835508,3268181088.6513414,1421,True
810,2031.0,23692340.002174944,6.7325744466775115,3247481841.784444,1412,True
811,2031.0,27530883.778818227,6.4702320166808125,3291180251.8367834,1431,True
812,2031.0,23497243.651291195,6.320864797282674,3258981423.377164,1417,True
813,2031.0,29044165.978674073,6.5823853541752,3265881172.332797,1420,True
814,2031.0,25095493.70881615,6.732486470556217,3263581256.0142527,1419,True
815,2031.0,28225176.729787573,6.4817581712929035,3291180251.836784,1431,True
816,2031.0,28739416.5454719,6.082688776302695,3258981423.377165,1417,True
817,,21165400.02790432,5.917442242081583,0.0,0,True
818,,1859917.8601488944,1.2217337818425495,0.0,0,True
819,2031.0,25799567.526089676,6.644374637239133,3258981423.3771644,1417,True
820,2031.0,22420501.240639254,6.326597343871139,3249781758.1029873,1413,True
821,2031.0,27059929.338322535,6.688735501997794,3286580419.1996946,1429,True
822,,22146929.77610281,5.144543522634741,0.0,0,True
823,,21645986.582642537,5.988788778470816,0.0,0,True
824,2032.0,32382515.629055314,7.129293027527274,3187684017.502293,1386,True
825,2031.0,22864020.048754014,6.62252724521873,3222182762.2804565,1401,True
826,,25364038.48811876,6.252709904301915,0.0,0,True
827,,5804717.558336437,3.1381135222486014,0.0,0,True
828,,7011361.632306667,2.818645163363352,0.0,0,True
829,2031.0,20872268.153187342,6.284076291142586,3284280502.8811502,1428,True
830,,1639361.2165575551,1.598926197343508,0.0,0,True
831,2031.0,30083861.681440834,6.643696890270709,3254381590.7400765,1415,True
832,,1829515.9542579092,1.87468324747199,0.0,0,True
833,2031.0,23303744.082830273,6.837710383486791,3265881172.332797,1420,True
834,2031.0,28593251.050146747,6.486057440711801,3245181925.4658995,1411,True
835,2031.0,20601170.51785344,6.634234558162699,3249781758.1029873,1413,True
836,,6940342.494300483,3.18356712575563,0.0,0,True
837,2032.0,22287803.149157286,7.270065913867867,3185384101.1837506,1385,True
838,2032.0,30278869.51742421,7.58998348173156,3187684017.502293,1386,True
839,,6002044.04616006,2.7704620524996146,0.0,0,True
840,,5727977.078786465,3.2861230039276377,0.0,0,True
841,,22368191.40852561,7.608655185710948,0.0,0,False
842,2030.0,28286581.20349065,5.986639353343342,3339478494.5262117,1452,True
