iteration,project_succeeded,total_rd_cost_millions,total_rd_duration_years,prv_obtained,prv_value_millions,odd_obtained,annual_rd_costs_stream_M,annual_commercial_revenues_M,annual_patients_treated,annual_commercial_ebit_M,annual_commercial_net_cash_flow_M,full_project_cash_flow_stream_M,npv_usd_millions,launch_year_w1,rnpv_at_preclinical_start,rnpv_at_phase1_2_start,rnpv_at_phase3_start,rnpv_at_regulatory_start,rnpv_at_launch,cost_preclinical_M,duration_preclinical_yrs,cost_phase1_2_M,duration_phase1_2_yrs,cost_phase3_M,duration_phase3_yrs,cost_regulatory_M,duration_regulatory_yrs,odd_tax_credit_millions,wave1_annual_sales_M,wave1_annual_patients,wave1_launch_year,wave2_annual_sales_M,wave2_annual_patients,wave2_launch_year,wave3_annual_sales_M,wave3_annual_patients,wave3_launch_year
10,False,20.84319842857453,11.142678648808548,False,0.0,1,"[-1.0399338816288275, -1.0399338816288275, -0.6660369084376683, -1.7316109269888678, -1.7316109269888678, -1.13309438724612, -2.704416975786411, -2.704416975786411, -2.704416975786411, -2.704416975786411, -2.142887907051569, -0.5120086311187897, -0.028413074339348667]",[],[],[],[],"[-1.0399338816288275, -1.0399338816288275, -0.6660369084376683, -1.7316109269888678, -1.7316109269888678, -1.13309438724612, -2.704416975786411, -2.704416975786411, -2.704416975786411, -2.704416975786411, -2.142887907051569, -0.5120086311187897, -0.028413074339348667]",-7.893337958211926,,,,,,,2.7459046716953233,2.6404608217923125,4.596316241223856,2.654358533770909,12.960555810197214,4.792365942913978,0.5404217054581384,1.0554933503313475,,,,,,,,,,
11,True,23.67478794270209,8.462418273721203,False,0.0,1,"[-2.266891203937126, -0.2113801949552983, -1.421409164101778, -1.421409164101778, -1.421409164101778, -0.32037934989034533, -5.36776949691814, -5.36776949691814, -5.36776949691814, -0.4113342152096617, -0.09114688537068885, -0.006120110279215297]","[91.09711793850468, 71.4954813853605, 206.48148471538502, 174.2612829894038, 167.47537281620194, 223.37558599344067, 182.10147177692917, 197.3048050939351, 241.89456343985157, 197.63461147136138, 188.38519168496862, 143.32449144846206, 171.2338584151877, 110.15779211728946, 159.71669054602467]","[33, 33, 75, 82, 75, 86, 82, 84, 104, 80, 70, 59, 72, 49, 63]","[56.15361154961697, 37.461561163779876, 128.9268439114651, 88.77421728764666, 86.7036178396219, 129.11717999325083, 96.92540778204028, 113.13800526417447, 137.51897175036993, 118.39850968449082, 99.57792861607214, 84.44744101714153, 96.5746643379239, 66.35455778145001, 83.2156962475583]","[44.36135312419741, 29.5946333193861, 101.85220669005744, 70.13163165724086, 68.49585809330131, 102.00257219466816, 76.57107214781182, 89.37902415869783, 108.63998768279225, 93.53482265074774, 78.666563606697, 66.71347840354181, 76.29398482695989, 52.42010064734551, 65.74040003557106]","[-2.266891203937126, -0.2113801949552983, -1.421409164101778, -1.421409164101778, -1.421409164101778, -0.32037934989034533, -5.36776949691814, -5.36776949691814, -5.36776949691814, -0.4113342152096617, -0.09114688537068885, -0.006120110279215297, 44.36135312419741, 29.5946333193861, 101.85220669005744, 70.13163165724086, 68.49585809330131, 102.00257219466816, 76.57107214781182, 89.37902415869783, 108.63998768279225, 93.53482265074774, 78.666563606697, 66.71347840354181, 76.29398482695989, 52.42010064734551, 65.74040003557106]",33.87852530289078,2033.0,35.97436139502444,55.21687109128102,131.30731059148494,287.81130875475526,388.60645322517496,2.4782713988924243,1.0932467312891656,4.584606842195679,3.2253955848756615,16.514642705964082,3.076630379796641,0.09726699564990415,1.0671455777597356,5.27481238703994,"[91.09711793850468, 71.4954813853605, 206.48148471538502, 141.66521174538488, 155.3151910947661, 151.96058338944752, 107.18919350219008, 99.46950416340204, 132.80904381477941, 106.0865136026138, 107.10645057233832, 79.95204982860007, 98.12596500289408, 59.303649979735845, 90.15557542665391]","[33, 33, 75, 68, 68, 57, 52, 44, 65, 39, 37, 33, 36, 27, 35]",2033.0,"[32.59607124401893, 12.160181721435844, 68.96148387134778, 70.10562818632542, 88.46997168077147, 97.28500364585945, 77.64451537633043, 62.5759274196257, 37.620765593325984, 49.713955534568555, 39.96522687315211, 57.16941847523047]","[14, 7, 28, 28, 36, 34, 35, 25, 16, 24, 16, 23]",2036.0,"[2.453518732645364, 4.806650088413685, 9.365329249761611, 11.800515979212678, 13.90358249241713, 18.70281369300461, 25.751676026535996, 23.393937877725072, 10.888915264401508, 12.391696644140273]","[1, 2, 4, 5, 6, 8, 10, 12, 6, 5]",2038.0
12,False,2.3803608327826185,1.6568186140711467,False,0.0,1,"[-1.4367057519552962, -0.9436550808273223]",[],[],[],[],"[-1.4367057519552962, -0.9436550808273223]",-2.2230849859780646,,,,,,,2.3803608327826185,1.6568186140711467,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
13,True,25.620377677335842,11.068660951314657,True,125.56025125324433,1,"[-1.1169387018602956, -1.0843157848999236, -1.0286269178991991, -1.0286269178991991, -1.0286269178991991, -1.0286269178991991, -0.6858215513340521, -5.763390686192819, -5.763390686192819, -5.763390686192819, -0.27720425474062144, -0.760224368812803, -0.29119328551288914]","[108.45895588571955, 94.89951535505223, 115.47525736007691, 209.13552429670375, 135.61203257877438, 258.8247168168616, 197.43853188684545, 154.6904742817627, 192.05703818467953, 202.49919664118863, 147.52453342578784, 170.1561169310875, 143.92219589287404, 170.91506239319583, 95.01741956545904]","[54, 39, 54, 71, 65, 122, 90, 75, 88, 84, 74, 75, 61, 66, 45]","[186.07995598282523, 50.209877208297755, 65.5347897416336, 123.00963125245025, 80.23409313520769, 126.15105479354362, 116.51497463232964, 89.9821251814966, 94.86198504768292, 108.34690478007457, 87.48510949475279, 95.16265110791284, 71.85654536710891, 77.95011986017178, 56.950447147150555]","[147.00316522643192, 39.66580299455523, 51.772483895890545, 97.1776086894357, 63.38493357681408, 99.65933328689945, 92.04682995954042, 71.08587889338231, 74.94096818766951, 85.5940547762589, 69.1132365008547, 75.17849437525115, 56.76667084001603, 61.58059468953571, 44.99085324624894]","[-1.1169387018602956, -1.0843157848999236, -1.0286269178991991, -1.0286269178991991, -1.0286269178991991, -1.0286269178991991, -0.6858215513340521, -5.763390686192819, -5.763390686192819, -5.763390686192819, -0.27720425474062144, -0.760224368812803, -0.29119328551288914, 147.00316522643192, 39.66580299455523, 51.772483895890545, 97.1776086894357, 63.38493357681408, 99.65933328689945, 92.04682995954042, 71.08587889338231, 74.94096818766951, 85.5940547762589, 69.1132365008547, 75.17849437525115, 56.76667084001603, 61.58059468953571, 44.99085324624894]",34.69504401503153,2036.0,26.03896518427063,47.58816467237825,149.60287917250437,323.7938897322526,464.4560241399256,2.2012544867602193,1.9707925628272729,4.8003292229308485,4.666734983695283,17.56737631331908,3.048097425601341,1.0514176543256921,1.3830359791907596,5.591926384062482,"[108.45895588571955, 94.89951535505223, 115.47525736007691, 188.53912393175432, 92.75881552219903, 160.11790698218405, 130.3815602246643, 85.47408887295141, 96.082610345102, 109.00280858858713, 73.32291414201919, 78.87154996586861, 70.90469011477772, 112.11263939782135, 58.327932499444294]","[54, 39, 54, 62, 47, 85, 62, 40, 53, 47, 35, 34, 33, 39, 27]",2036.0,"[20.59640036494944, 42.853217056575346, 94.31107251064793, 56.91846988969416, 55.869029452154265, 83.05260240571357, 78.9213813865296, 50.52617220675141, 74.84208440732182, 48.50606752981348, 41.70953227569675, 26.215485339264482]","[9, 18, 35, 24, 29, 30, 31, 27, 33, 19, 20, 13]",2039.0,"[4.395737324029622, 10.138501772486983, 13.347355956657035, 12.92182543386395, 14.575006666071896, 23.675447077017246, 16.44248255789708, 24.511438248282854, 17.09289071967772, 10.474001726750256]","[2, 4, 6, 5, 6, 12, 8, 9, 7, 5]",2041.0
14,True,23.859116825941012,9.289272710463237,True,105.4866526323187,1,"[-0.8171084382887835, -0.8171084382887835, -0.12650297684043685, -1.5224155868543303, -1.5224155868543303, -1.5224155868543303, -1.145996920040536, -6.888716563877141, -6.888716563877141, -1.8790662583106534, -0.6570776039551494, -0.07157630189939711]","[68.4922948428987, 112.26516696711761, 110.16713829325562, 139.32558727453286, 193.9807180631666, 225.68535309319867, 176.0196829496462, 262.0381863205891, 209.7338495124966, 169.19210212670953, 158.7190234558677, 166.79753145917203, 140.54423871154273, 126.7006268738831, 106.66399901941197]","[38, 50, 49, 65, 91, 93, 72, 109, 84, 72, 71, 75, 65, 58, 53]","[145.88250499369587, 57.64085688104234, 62.926891143308524, 81.27338315910193, 119.91960103074842, 109.02776226076209, 97.25735734211939, 132.24668480398194, 110.71369619283058, 87.12707800932446, 99.60227070067228, 85.8785697355705, 87.12222183610079, 70.36250858481625, 55.80236274870469]","[115.24717894501974, 45.53627693602345, 49.71224400321373, 64.20597269569052, 94.73648481429126, 86.13193218600205, 76.83331230027432, 104.47488099514572, 87.46381999233617, 68.83039162736632, 78.6857938535311, 67.84407009110069, 68.82655525051962, 55.58638178200484, 44.083866571476705]","[-0.8171084382887835, -0.8171084382887835, -0.12650297684043685, -1.5224155868543303, -1.5224155868543303, -1.5224155868543303, -1.145996920040536, -6.888716563877141, -6.888716563877141, -1.8790662583106534, -0.6570776039551494, -0.07157630189939711, 115.24717894501974, 45.53627693602345, 49.71224400321373, 64.20597269569052, 94.73648481429126, 86.13193218600205, 76.83331230027432, 104.47488099514572, 87.46381999233617, 68.83039162736632, 78.6857938535311, 67.84407009110069, 68.82655525051962, 55.58638178200484, 44.083866571476705]",40.24267896382399,2034.0,35.97397399614186,65.75716300815945,172.76658491331412,316.84927404837555,431.93098687890176,1.760719853418004,2.15481785637334,5.713243680603527,3.7527490718933296,15.656499386064935,2.272774506090735,0.7286539058545465,1.1089312761058323,5.342435766667116,"[68.4922948428987, 112.26516696711761, 110.16713829325562, 110.94692412899433, 167.37328032036325, 176.85802777978776, 105.14819733731734, 168.02869098229104, 115.7129305302489, 95.18966756576522, 68.06355337583553, 79.1074907672008, 63.035467352025805, 64.02227906372737, 63.536835716875004]","[38, 50, 49, 53, 77, 73, 45, 65, 40, 41, 35, 37, 30, 29, 33]",2034.0,"[28.37866314553854, 26.607437742803356, 40.452195898698285, 59.57953586632993, 87.73801519272065, 84.99624641537947, 63.55813239998136, 67.55254062604132, 66.30582055752612, 53.05520626503431, 49.112339738141266, 30.93352661676153]","[12, 14, 16, 23, 41, 40, 26, 26, 28, 24, 23, 15]",2037.0,"[8.37512941471263, 11.291949745998949, 6.271480145577403, 9.024672566868219, 10.444302160962941, 23.10292945399086, 21.384220134445123, 24.45356509448262, 13.566008072014462, 12.193636685775447]","[4, 4, 3, 4, 5, 10, 10, 11, 6, 5]",2039.0
15,False,7.13828365319097,5.472745134848491,False,0.0,1,"[-1.4082886125661576, -0.3961822255473477, -1.2725540545699043, -1.2725540545699043, -1.2725540545699043, -1.2725540545699043, -0.24359659679784737]",[],[],[],[],"[-1.4082886125661576, -0.3961822255473477, -1.2725540545699043, -1.2725540545699043, -1.2725540545699043, -1.2725540545699043, -0.24359659679784737]",-4.565274366739429,,,,,,,1.8044708381135053,1.2813217560748658,5.333812815077465,4.191423378773625,0.0,0.0,0.0,0.0,,,,,,,,,,
16,False,7.0786626243758555,6.333191914272989,False,0.0,1,"[-1.0170235745718386, -0.9661796740528902, -1.162501618618367, -1.162501618618367, -1.162501618618367, -1.162501618618367, -0.44545290127765796]",[],[],[],[],"[-1.0170235745718386, -0.9661796740528902, -1.162501618618367, -1.162501618618367, -1.162501618618367, -1.162501618618367, -0.44545290127765796]",-4.479194682758962,,,,,,,1.9832032486247289,1.9500071563824335,5.095459375751126,4.383184757890556,0.0,0.0,0.0,0.0,,,,,,,,,,
17,False,1.702845926916515,1.4536218566973553,False,0.0,1,"[-1.1714504147491285, -0.5313955121673867]",[],[],[],[],"[-1.1714504147491285, -0.5313955121673867]",-1.6142800082219506,,,,,,,1.702845926916515,1.4536218566973553,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
18,False,24.421048782630624,10.412362351735604,False,0.0,1,"[-0.6566771523107026, -0.6566771523107026, -0.5274803931168132, -1.8677673703023803, -1.8677673703023803, -1.8677673703023803, -0.607340480094292, -4.900892164448331, -4.900892164448331, -4.900892164448331, -1.6668950005459806, -0.0]",[],[],[],[],"[-0.6566771523107026, -0.6566771523107026, -0.5274803931168132, -1.8677673703023803, -1.8677673703023803, -1.8677673703023803, -0.607340480094292, -4.900892164448331, -4.900892164448331, -4.900892164448331, -1.6668950005459806, -0.0]",-8.232423852319458,,,,,,,1.8408346977382184,2.8032568077947064,6.210642591001433,3.325169231324545,16.369571493890973,3.340120725903304,0.0,0.9438155867130493,,,,,,,,,,
19,True,25.473628495050185,10.997946398946926,True,112.3061127244795,1,"[-1.042380511297713, -1.042380511297713, -0.28247705636846754, -1.9046831289359274, -1.9046831289359274, -1.9046831289359274, -0.6717345029666543, -4.01837326507077, -4.01837326507077, -4.01837326507077, -4.01837326507077, -0.6471134660287767, -0.0, -0.0]","[53.150036370977006, 119.68317788394444, 109.37505511521474, 165.823364132276, 154.69651974739205, 189.09524002865317, 257.5316614311936, 192.23979376290825, 226.55765784293817, 229.20098617785652, 134.9311404549729, 155.52014946938496, 153.72763722474843, 171.97970557953462, 122.60316678969909]","[23, 66, 43, 71, 76, 79, 109, 84, 97, 92, 63, 59, 70, 66, 58]","[149.66375399676647, 67.23529235719049, 56.87029691074992, 88.30327928252042, 91.61440170002302, 102.31504417014332, 142.67652374064625, 110.79859634621968, 119.62298267679031, 131.75065517940305, 82.33724356091236, 82.53167502303899, 88.02184151989962, 108.10844320979282, 58.83192682224462]","[118.23436565744552, 53.11588096218048, 44.927534559492436, 69.75959063319114, 72.37537734301819, 80.82888489441322, 112.71445375511054, 87.53089111351355, 94.50215631466435, 104.0830175917284, 65.04642241312077, 65.2000232682008, 69.5372548007207, 85.40567013573633, 46.47722218957325]","[-1.042380511297713, -1.042380511297713, -0.28247705636846754, -1.9046831289359274, -1.9046831289359274, -1.9046831289359274, -0.6717345029666543, -4.01837326507077, -4.01837326507077, -4.01837326507077, -4.01837326507077, -0.6471134660287767, -0.0, -0.0, 118.23436565744552, 53.11588096218048, 44.927534559492436, 69.75959063319114, 72.37537734301819, 80.82888489441322, 112.71445375511054, 87.53089111351355, 94.50215631466435, 104.0830175917284, 65.04642241312077, 65.2000232682008, 69.5372548007207, 85.40567013573633, 46.47722218957325]",25.92836308859432,2035.0,23.64970565333928,46.30814125189641,118.4174480661733,320.63533376157153,444.46211274733076,2.367238078963893,2.270992265594833,6.385783889774436,3.3526751997545787,16.720606526311858,4.161038664987579,0.0,1.2132402686099344,5.776597604021574,"[53.150036370977006, 119.68317788394444, 109.37505511521474, 138.05186972448607, 126.3873080617777, 141.98777128732573, 172.03299170818804, 136.1209674557011, 132.6636928334774, 94.81058166516347, 69.76401806705957, 85.29890576145607, 84.75045242384154, 107.13405851613602, 66.24435940000791]","[23, 66, 43, 58, 62, 59, 63, 56, 54, 45, 36, 30, 37, 40, 32]",2035.0,"[27.77149440778993, 28.30921168561435, 33.80819508255801, 81.09614404741754, 48.83680471685213, 78.11683122777607, 116.81283791500947, 46.430511338681846, 48.70205623801042, 43.63014939870238, 43.1481152071439, 40.944065930105815]","[13, 14, 15, 44, 25, 36, 40, 20, 20, 21, 16, 18]",2038.0,"[13.299273658769422, 4.402525675588017, 7.282021590355026, 15.777133781684725, 17.577566597683585, 18.73661104923149, 21.51918746991847, 25.34703540220451, 21.69753185625471, 15.414741459585372]","[5, 2, 3, 7, 7, 7, 9, 12, 10, 8]",2040.0
20,False,7.349899522818086,4.216653898518265,False,0.0,1,"[-1.4680003704176974, -0.954648003646349, -1.9199459517637434, -1.9199459517637434, -1.0873592452265535]",[],[],[],[],"[-1.4680003704176974, -0.954648003646349, -1.9199459517637434, -1.9199459517637434, -1.0873592452265535]",-5.232298358546424,,,,,,,2.4226483740640465,1.650305015505356,4.92725114875404,2.5663488830129095,0.0,0.0,0.0,0.0,,,,,,,,,,
21,False,2.0100747964563435,1.5855343717995938,False,0.0,1,"[-1.2677585754100638, -0.7423162210462796]",[],[],[],[],"[-1.2677585754100638, -0.7423162210462796]",-1.8863554262819635,,,,,,,2.0100747964563435,1.5855343717995938,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
22,True,23.294792289241947,9.498606637417438,False,0.0,1,"[-1.396224794645328, -0.7573326381884664, -1.3232342797126824, -1.3232342797126824, -1.3232342797126824, -1.3232342797126824, -0.11158068646126426, -5.219445564555819, -5.219445564555819, -5.063030567839984, -0.23479535414453867]","[61.695366495875845, 104.07698075829302, 122.78857651471566, 211.76568984499158, 233.37076014892142, 222.61143388016725, 212.31362458606117, 172.23759115125773, 204.41708770065065, 201.5953650250833, 165.07507322273682, 125.27131516253915, 179.5527149184841, 135.44315460190276, 156.39391492150332]","[25, 41, 50, 83, 96, 88, 97, 77, 94, 80, 71, 57, 72, 57, 63]","[39.318242267545926, 55.67892978866823, 72.35487447115244, 112.17147033568979, 133.12349748740138, 117.50705990577154, 117.26235827676314, 85.12237040691252, 116.0730282870341, 116.11662863775081, 87.08607698912537, 67.06529218320162, 100.91008724965718, 73.41744152039124, 86.75276301080399]","[31.061411391361283, 43.9863545330479, 57.160350832210426, 88.61546156519493, 105.1675630150471, 92.83057732555952, 92.63726303864289, 67.2466726214609, 91.69769234675695, 91.73213662382314, 68.79800082140905, 52.98158082472928, 79.71896892722917, 57.99977880110907, 68.53468277853516]","[-1.396224794645328, -0.7573326381884664, -1.3232342797126824, -1.3232342797126824, -1.3232342797126824, -1.3232342797126824, -0.11158068646126426, -5.219445564555819, -5.219445564555819, -5.063030567839984, -0.23479535414453867, 31.061411391361283, 43.9863545330479, 57.160350832210426, 88.61546156519493, 105.1675630150471, 92.83057732555952, 92.63726303864289, 67.2466726214609, 91.69769234675695, 91.73213662382314, 68.79800082140905, 52.98158082472928, 79.71896892722917, 57.99977880110907, 68.53468277853516]",41.66699797945192,2034.0,27.796270557100854,46.6772984565213,133.74395106299676,284.9906918051093,373.55477262187947,2.1535574328337943,1.5424145460622949,5.404517805311993,4.084324210891432,15.501921696951623,2.970032258257847,0.23479535414453867,0.9018356222058664,5.226609875565904,"[61.695366495875845, 104.07698075829302, 122.78857651471566, 184.3838911017352, 180.7856593121459, 171.2878430863693, 155.622435842499, 97.55172934732101, 102.4306289395403, 107.62881053856542, 77.49349930357066, 65.48614204268152, 98.51316264177345, 72.34768409523427, 88.88505511119799]","[25, 41, 50, 71, 75, 66, 69, 50, 47, 44, 37, 30, 38, 28, 34]",2034.0,"[27.381798743256375, 52.585100836775524, 41.183835374960786, 48.69259542781283, 67.681939969799, 89.4355750897184, 75.83339080618987, 76.1195990342147, 47.84807273140753, 47.47628472585104, 50.30134015520854, 49.49745192300943]","[12, 21, 18, 24, 24, 42, 29, 29, 21, 22, 22, 21]",2037.0,"[10.139755418837188, 7.998593315749373, 7.003921834137721, 12.55088367139193, 18.133163680328035, 11.461974884951474, 11.937100388450101, 33.56326755085962, 12.794130351459968, 18.011407887295924]","[4, 4, 3, 5, 7, 5, 6, 12, 7, 8]",2039.0
23,False,2.1619950100279417,2.2159276957587837,False,0.0,1,"[-0.9756613513003752, -0.9756613513003752, -0.21067230742719117]",[],[],[],[],"[-0.9756613513003752, -0.9756613513003752, -0.21067230742719117]",-1.9350126908751262,,,,,,,2.1619950100279417,2.2159276957587837,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
24,False,2.155535832927436,2.009298776839926,False,0.0,1,"[-1.0727801448809422, -1.0727801448809422, -0.009975543165551333]",[],[],[],[],"[-1.0727801448809422, -1.0727801448809422, -0.009975543165551333]",-1.973691059480027,,,,,,,2.155535832927436,2.009298776839926,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
25,False,5.476726504675378,5.346445121318078,False,0.0,1,"[-0.6097594630156559, -0.6097594630156559, -0.22232493692673472, -1.3531545756025678, -1.3531545756025678, -1.3285734905121969]",[],[],[],[],"[-0.6097594630156559, -0.6097594630156559, -0.22232493692673472, -1.3531545756025678, -1.3531545756025678, -1.3285734905121969]",-3.2418470898569134,,,,,,,1.4418438629580463,2.3646108841463382,4.034882641717332,2.98183423717174,0.0,0.0,0.0,0.0,,,,,,,,,,
26,True,27.069535219067884,9.995301452879769,False,0.0,1,"[-0.7137618859753707, -0.7137618859753707, -0.28203672411811465, -1.6372608216509623, -1.6372608216509623, -1.6372608216509623, -1.3532341206958436, -5.943191367387113, -5.943191367387113, -5.307301420822914, -1.901273981753157]","[63.902977294829945, 97.69853133726616, 123.30006947642352, 259.86791718509323, 134.44759321815195, 194.31431435055296, 212.52089675669987, 237.48870367158207, 193.769708854641, 175.18056137181753, 172.33072055469233, 138.57060535362402, 128.43975929130153, 133.33515645780014, 156.88738855481822]","[25, 44, 59, 101, 67, 87, 94, 96, 80, 78, 69, 69, 52, 57, 65]","[43.934733375802786, 62.17606286314612, 73.15788980176075, 151.24432752582817, 80.20907044410035, 107.17060332346591, 116.79458652093687, 151.30258903071237, 92.42934335647011, 93.56635831227815, 92.85270175634255, 75.92270809221318, 77.30794585029885, 80.6689128023218, 94.87085637324375]","[34.7084393668842, 49.11908966188544, 57.79473294339099, 119.48301874540425, 63.36516565083927, 84.66477662553807, 92.26772335154013, 119.52904533426278, 73.01918125161139, 73.91742306669974, 73.35363438751062, 59.97893939284842, 61.07327722173609, 63.72844111383422, 74.94797653486256]","[-0.7137618859753707, -0.7137618859753707, -0.28203672411811465, -1.6372608216509623, -1.6372608216509623, -1.6372608216509623, -1.3532341206958436, -5.943191367387113, -5.943191367387113, -5.307301420822914, -1.901273981753157, 34.7084393668842, 49.11908966188544, 57.79473294339099, 119.48301874540425, 63.36516565083927, 84.66477662553807, 92.26772335154013, 119.52904533426278, 73.01918125161139, 73.91742306669974, 73.35363438751062, 59.97893939284842, 61.07327722173609, 63.72844111383422, 74.94797653486256]",42.903335875707256,2034.0,25.77873409963893,50.04712511182854,137.96758768589223,292.1545041749991,383.6336770948762,1.709560496068856,2.39514119436723,6.2650165856487305,3.8265232410137835,17.19368415559714,2.893005305187781,1.9012739817531568,0.8806317123109739,5.864675185311468,"[63.902977294829945, 97.69853133726616, 123.30006947642352, 240.05249010261738, 109.17925105257723, 146.54815910076346, 146.6359806027322, 139.9272405231914, 92.50968176639115, 90.34198093295112, 109.83380825244167, 68.96814992297347, 74.02628765786766, 74.68443975665967, 76.31469021871222]","[25, 44, 59, 93, 55, 62, 62, 53, 41, 41, 40, 32, 28, 32, 31]",2034.0,"[19.815427082475836, 25.268342165574715, 41.77152822317249, 54.70656744502524, 84.94287065562625, 91.03765100624751, 73.9469033783649, 52.670200278040824, 55.415239202360056, 35.26523703455987, 34.34864140951124, 59.68850406263184]","[8, 12, 22, 27, 38, 34, 32, 24, 31, 15, 16, 25]",2037.0,"[5.9946270266170325, 11.178348708942462, 12.618592492764435, 10.222376082002341, 10.89167706050153, 9.826712024209833, 14.187216228290485, 19.14823459887401, 24.302075291629222, 20.884194273474147]","[3, 5, 5, 5, 5, 5, 6, 9, 9, 9]",2039.0
27,False,2.190439750960474,1.6052972980503841,False,0.0,0,"[-1.3645072184577516, -0.8259325325027222]",[],[],[],[],"[-1.3645072184577516, -0.8259325325027222]",-2.0527843288766867,,,,,,,2.190439750960474,1.6052972980503841,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
28,False,1.7751743975809204,1.893579086778162,False,0.0,0,"[-0.9374704283417591, -0.8377039692391614]",[],[],[],[],"[-0.9374704283417591, -0.8377039692391614]",-1.6355570693743937,,,,,,,1.7751743975809204,1.893579086778162,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
29,False,1.8764230334160195,1.4285172576041196,False,0.0,1,"[-1.3135459326288563, -0.5628771007871632]",[],[],[],[],"[-1.3135459326288563, -0.5628771007871632]",-1.7826101832848258,,,,,,,1.8764230334160195,1.4285172576041196,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
30,True,21.19866149245486,8.92282896116361,True,121.37600754585418,1,"[-0.7504232977695814, -0.719192672269475, -2.0099104607943925, -2.0099104607943925, -2.0099104607943925, -0.2761343791722653, -5.007334866975156, -5.007334866975156, -3.4085100269100517, -0.0, -0.0]","[69.01739560699673, 138.75229076800147, 163.81027452621086, 190.07122506130975, 199.57597027647375, 177.2991219762976, 149.52616662605703, 234.66972738362705, 222.4501095511079, 204.42345746868918, 199.91112140825908, 164.92458534060194, 167.88613178087218, 183.77817934337722, 124.57210073036035]","[27, 62, 79, 73, 86, 74, 69, 94, 84, 83, 88, 65, 60, 65, 57]","[163.8022610899905, 83.90326623763897, 98.53674509232832, 94.09222435165114, 117.05354119404049, 106.20457968749096, 85.55032673977382, 145.15376285640934, 114.94439196362833, 93.81701409082427, 113.16890507642478, 78.63724273561839, 94.92012174923411, 99.88531086361992, 70.94491651978237]","[129.4037862610925, 66.2835803277348, 77.84402862293938, 74.3328572378044, 92.47229754329199, 83.90161795311786, 67.58475812442131, 114.67147265656338, 90.80606965126638, 74.11544113175117, 89.40343501037557, 62.12342176113853, 74.98689618189495, 78.90939558225973, 56.04648405062807]","[-0.7504232977695814, -0.719192672269475, -2.0099104607943925, -2.0099104607943925, -2.0099104607943925, -0.2761343791722653, -5.007334866975156, -5.007334866975156, -3.4085100269100517, -0.0, -0.0, 129.4037862610925, 66.2835803277348, 77.84402862293938, 74.3328572378044, 92.47229754329199, 83.90161795311786, 67.58475812442131, 114.67147265656338, 90.80606965126638, 74.11544113175117, 89.40343501037557, 62.12342176113853, 74.98689618189495, 78.90939558225973, 56.04648405062807]",57.50912565729696,2033.0,45.8030441181397,79.48007978070359,185.36359991691413,360.0861577858072,493.0986923308707,1.4696159700390563,1.9583826547057768,6.305865761555443,3.1373864082796636,13.423179760860362,2.6807034315580083,0.0,1.146356466620162,4.9322613806039515,"[69.01739560699673, 138.75229076800147, 163.81027452621086, 135.36159606052587, 176.68426860353767, 110.91090616918788, 109.76386558263638, 133.90856541884378, 145.81004769039643, 81.11402214429468, 80.73535925154461, 99.06818474584814, 89.9150352072579, 100.36902892526155, 65.38231089240809]","[27, 62, 79, 50, 73, 50, 51, 53, 52, 38, 41, 36, 32, 36, 30]",2033.0,"[54.70962900078386, 22.891701672936083, 63.930740398789055, 36.25397923460611, 88.17175760133034, 61.70281459321029, 101.02409401981288, 94.38213983790608, 50.73840412433582, 51.553937876291315, 74.84246724200078, 36.00443263962193]","[23, 13, 23, 16, 36, 26, 37, 37, 22, 18, 25, 18]",2036.0,"[2.457475408320676, 3.508321808814557, 12.589404363452932, 14.937247267501155, 22.285341304581642, 24.79362231880838, 15.117996470417992, 26.417158697322975, 8.566683176114873, 23.185357198330344]","[1, 2, 5, 6, 8, 10, 7, 10, 4, 9]",2038.0
