iteration,project_succeeded,total_rd_cost_millions,total_rd_duration_years,prv_obtained,prv_value_millions,odd_obtained,annual_rd_costs_stream_M,annual_commercial_revenues_M,annual_patients_treated,annual_commercial_ebit_M,annual_commercial_net_cash_flow_M,full_project_cash_flow_stream_M,npv_usd_millions,launch_year_w1,rnpv_at_preclinical_start,rnpv_at_phase1_2_start,rnpv_at_phase3_start,rnpv_at_regulatory_start,rnpv_at_launch,cost_preclinical_M,duration_preclinical_yrs,cost_phase1_2_M,duration_phase1_2_yrs,cost_phase3_M,duration_phase3_yrs,cost_regulatory_M,duration_regulatory_yrs,odd_tax_credit_millions,wave1_annual_sales_M,wave1_annual_patients,wave1_launch_year,wave2_annual_sales_M,wave2_annual_patients,wave2_launch_year,wave3_annual_sales_M,wave3_annual_patients,wave3_launch_year
38,False,6.430752668522629,5.538332884516434,False,0.0,1,"[-0.813312259335432, -0.813312259335432, -0.11917237359036338, -1.3812571300874186, -1.3812571300874186, -1.3812571300874186, -0.5411843859991468]",[],[],[],[],"[-0.813312259335432, -0.813312259335432, -0.11917237359036338, -1.3812571300874186, -1.3812571300874186, -1.3812571300874186, -0.5411843859991468]",-3.7756230169441505,,,,,,,1.7457968922612275,2.146527206767719,4.684955776261402,3.3918056777487156,0.0,0.0,0.0,0.0,,,,,,,,,,
39,True,25.48753282410444,10.569568542235954,False,0.0,0,"[-0.6511108692843411, -0.6511108692843411, -0.37629021751873337, -1.4828423161613984, -1.4828423161613984, -1.4828423161613984, -1.4828423161613984, -0.28348201083538294, -5.436336487937922, -5.436336487937922, -2.9324404823426997, -3.0046629559624036, -0.7843931783551027]","[94.16084305995793, 74.81961358142195, 117.88624167572146, 219.58423841851942, 190.05361780610366, 221.01278206540584, 292.809443678811, 243.95520199122157, 204.67102196426933, 176.23240434344885, 170.76018285594495, 168.74510771017646, 217.72385601783466, 137.11758524196472, 152.03428198316902]","[41, 26, 51, 92, 83, 86, 114, 95, 82, 70, 66, 60, 75, 60, 56]","[52.37331016554924, 46.86026870235243, 61.31206818539813, 140.68911514020243, 108.24309762608911, 126.5197522746023, 152.591973288183, 138.11935854319972, 105.63888202844493, 94.63818572208137, 100.14903600463231, 88.14893637250464, 132.63592852039528, 75.29076562036016, 78.17417325659069]","[41.3749150307839, 37.01961227485842, 48.43653386646453, 111.14440096075992, 85.5120471246104, 99.95060429693581, 120.54765889766458, 109.11429324912778, 83.4547168024715, 74.76416672044428, 79.11773844365952, 69.63765973427866, 104.78238353111227, 59.47970484008453, 61.75759687270664]","[-0.6511108692843411, -0.6511108692843411, -0.37629021751873337, -1.4828423161613984, -1.4828423161613984, -1.4828423161613984, -1.4828423161613984, -0.28348201083538294, -5.436336487937922, -5.436336487937922, -2.9324404823426997, -3.0046629559624036, -0.7843931783551027, 41.3749150307839, 37.01961227485842, 48.43653386646453, 111.14440096075992, 85.5120471246104, 99.95060429693581, 120.54765889766458, 109.11429324912778, 83.4547168024715, 74.76416672044428, 79.11773844365952, 69.63765973427866, 104.78238353111227, 59.47970484008453, 61.75759687270664]",29.956029753173347,2035.0,24.70631540826548,49.66589616918925,146.32239238968273,282.681547128456,400.5804466024358,1.6785119560874158,2.5779203439382408,6.214851275480976,4.191174751182733,13.805113458218544,2.539414822619822,3.7890561343175064,1.2610586244951587,0.0,"[94.16084305995793, 74.81961358142195, 117.88624167572146, 165.0496505272494, 149.63853865886406, 150.8416556579506, 202.8368637221627, 137.04150107660269, 113.64937255101367, 103.23867274363823, 89.02869638207737, 97.21252919860568, 114.94091995873737, 71.10650988710081, 78.80571181090677]","[41, 26, 51, 73, 67, 60, 77, 52, 48, 38, 34, 36, 38, 32, 31]",2035.0,"[54.534587891270014, 40.41507914723961, 64.75840462349322, 84.44928511637104, 94.5032681439074, 70.9981797508854, 51.623276936814975, 56.928367479188694, 56.56105611364919, 86.95458843580131, 45.934041127573764, 54.47429017160094]","[19, 16, 24, 35, 37, 25, 23, 23, 19, 31, 20, 17]",2038.0,"[5.412721783962012, 5.523294840277281, 12.410432770711488, 20.02346966237028, 21.370454662995623, 24.80311899467886, 14.971522397921602, 15.828347623295976, 20.077034227290152, 18.754280000661307]","[2, 2, 6, 9, 9, 9, 5, 6, 8, 8]",2040.0
40,False,4.956269018547161,6.138110737485773,False,0.0,0,"[-0.9886315310174905, -0.5076732137689839, -0.7481651399517051, -0.7481651399517051, -0.7481651399517051, -0.7481651399517051, -0.4673037139538659]",[],[],[],[],"[-0.9886315310174905, -0.5076732137689839, -0.7481651399517051, -0.7481651399517051, -0.7481651399517051, -0.7481651399517051, -0.4673037139538659]",-3.1821924110330593,,,,,,,1.4963047447864743,1.5135110481925367,3.4599642737606864,4.624599689293237,0.0,0.0,0.0,0.0,,,,,,,,,,
41,True,20.097619458744283,8.695144283986862,True,126.4883885492846,1,"[-1.0450496192916816, -1.0450496192916816, -0.06141194656431916, -2.1766176042344707, -2.1766176042344707, -0.20087565410680921, -3.8092414832330124, -3.8092414832330124, -3.8092414832330124, -1.9642729613218117, -0.0, -0.0]","[55.24965526604919, 116.25295074764131, 203.009794274045, 190.95100876572138, 200.2296565587704, 216.0098705772353, 200.3769577027381, 240.2307659583621, 212.2119919434342, 169.03131327034353, 160.56780701324553, 169.42889247258063, 150.931118605992, 139.4548125825066, 167.09752371201708]","[25, 50, 68, 77, 76, 93, 96, 89, 74, 78, 60, 66, 66, 57, 60]","[161.13858543038663, 62.532405607083675, 109.44707575978177, 105.06773721291191, 107.61767044755777, 120.60044511848602, 112.3582636052764, 135.2771625722612, 116.3202512926357, 80.5267166622836, 88.46046122548196, 82.23377222252844, 74.77897011014059, 84.8417817316831, 92.32948578225697]","[127.29948249000543, 49.4006004295961, 86.4631898502276, 83.0035123982004, 85.01795965357064, 95.27435164360395, 88.76302824816835, 106.86895843208634, 91.89299852118221, 63.61610616320405, 69.88376436813076, 64.96468005579747, 59.075386387011065, 67.02500756802965, 72.94029376798301]","[-1.0450496192916816, -1.0450496192916816, -0.06141194656431916, -2.1766176042344707, -2.1766176042344707, -0.20087565410680921, -3.8092414832330124, -3.8092414832330124, -3.8092414832330124, -1.9642729613218117, -0.0, -0.0, 127.29948249000543, 49.4006004295961, 86.4631898502276, 83.0035123982004, 85.01795965357064, 95.27435164360395, 88.76302824816835, 106.86895843208634, 91.89299852118221, 63.61610616320405, 69.88376436813076, 64.96468005579747, 59.075386387011065, 67.02500756802965, 72.94029376798301]",46.743393342915034,2033.0,47.22117595477548,84.54411591552392,159.12014953652243,363.87439778964836,487.687362982956,2.1515111851476822,2.0587646226845604,4.554110862575751,2.092287985595641,13.39199741102085,3.5156598682356774,0.0,1.0284318074709835,4.48652706839915,"[55.24965526604919, 116.25295074764131, 203.009794274045, 170.6312119295853, 160.31053295668244, 130.7003112911424, 121.6437673091762, 142.9675048735947, 129.20969685192563, 82.24641170956065, 90.00249628214331, 96.7002041284083, 87.88371599548236, 79.40951435533397, 75.08764816115942]","[25, 50, 68, 67, 62, 53, 60, 58, 46, 37, 34, 36, 42, 31, 28]",2033.0,"[20.31979683613608, 39.91912360208795, 77.87755866147728, 68.07172150367339, 85.21345809676784, 71.02411183937636, 72.43549572153842, 52.467363266139245, 49.03537597631888, 41.10030763262713, 40.31381503487249, 67.43762919585937]","[10, 14, 36, 31, 27, 23, 36, 19, 21, 16, 18, 23]",2036.0,"[7.432000624615594, 10.661468889888537, 12.04980298799957, 11.97818325213224, 14.34940583924446, 18.097947464962967, 23.693312367853444, 21.94709497788249, 19.73148319230014, 24.572246354998274]","[4, 5, 4, 5, 5, 7, 9, 8, 8, 9]",2038.0
42,False,1.568057376977945,1.384978155336253,False,0.0,1,"[-1.132189248571392, -0.4358681284065529]",[],[],[],[],"[-1.132189248571392, -0.4358681284065529]",-1.4954126889101862,,,,,,,1.568057376977945,1.384978155336253,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
43,True,20.51080321490874,10.869761214800489,True,100.28347208913273,1,"[-0.6801374147364515, -0.6801374147364515, -0.28015532092945894, -1.8089204589961982, -1.8089204589961982, -1.6535529431155165, -2.85597633199552, -2.85597633199552, -2.85597633199552, -2.85597633199552, -1.8812292352468631, -0.2938446401695245]","[60.40875348906122, 62.11748859392945, 72.50925440205853, 201.6312629061178, 216.57675024794125, 296.43494215416865, 277.50421265832404, 221.6076682169811, 244.48945806425732, 250.26027870124418, 188.40416334229292, 177.82300419510804, 184.28221230016433, 155.18549527412677, 175.49453708129954]","[22, 27, 37, 81, 88, 108, 105, 87, 89, 86, 64, 64, 70, 65, 63]","[133.49707778547312, 34.792901496403026, 41.1639831488355, 111.52376304923344, 103.90158636175515, 175.30789986130864, 143.5305445431984, 129.95341648683873, 133.7277108027605, 140.40616486293203, 97.23454022415717, 105.54023181269436, 99.14025106496635, 80.15594565955692, 103.76185394383396]","[105.46269145052376, 27.48639218215839, 32.519546687580046, 88.10377280889442, 82.08225322578657, 138.4932408904338, 113.38913018912675, 102.6631990246026, 105.6448915341808, 110.9208702417163, 76.81528677708417, 83.37678313202855, 78.32079834132341, 63.32319707104997, 81.97186461562882]","[-0.6801374147364515, -0.6801374147364515, -0.28015532092945894, -1.8089204589961982, -1.8089204589961982, -1.6535529431155165, -2.85597633199552, -2.85597633199552, -2.85597633199552, -2.85597633199552, -1.8812292352468631, -0.2938446401695245, 105.46269145052376, 27.48639218215839, 32.519546687580046, 88.10377280889442, 82.08225322578657, 138.4932408904338, 113.38913018912675, 102.6631990246026, 105.6448915341808, 110.9208702417163, 76.81528677708417, 83.37678313202855, 78.32079834132341, 63.32319707104997, 81.97186461562882]",43.645007016389094,2035.0,27.302835140019816,52.85750131409633,120.59272423894181,347.8665962769416,454.5855501774897,1.640430150402362,2.411909880061542,5.271393861107913,2.9141103661534693,13.305134563228943,4.658699168537022,0.2938446401695245,0.8850418000484568,4.644132106084214,"[60.40875348906122, 62.11748859392945, 72.50925440205853, 177.95473719006193, 177.66742478808717, 186.46823235492096, 208.8793760408088, 140.60525437663213, 150.63075151745699, 140.1546041588572, 96.73908160741664, 109.1127939425935, 72.13954125917682, 78.63622896506774, 101.90448829067613]","[22, 27, 37, 71, 72, 67, 81, 55, 50, 44, 31, 35, 31, 36, 35]",2035.0,"[23.676525716055856, 38.909325459854074, 104.43075054827166, 62.39877637858197, 69.90607713800415, 76.59246076924501, 90.65238316526927, 64.98876470949457, 38.89621392353784, 98.84314567514352, 51.35520205366469, 50.07496577675836]","[10, 16, 39, 22, 28, 31, 35, 21, 18, 34, 20, 20]",2038.0,"[5.535959250976047, 6.226060238933281, 11.096336702344825, 17.26624577755532, 19.453291377117697, 26.676317025381692, 29.81399632897669, 13.299525365844007, 25.194064255394338, 23.515083013865045]","[2, 2, 4, 8, 7, 12, 11, 5, 9, 8]",2040.0
44,True,18.227656517114227,10.177367922462013,True,92.06336469451973,1,"[-0.7933397869111963, -0.7933397869111963, -0.17469659243562813, -1.493821733264906, -1.493821733264906, -1.493821733264906, -0.6893906745616216, -3.1736183720783004, -3.1736183720783004, -3.1736183720783004, -1.4818744589820758, -0.2845195137240395, -0.008175387558851515]","[55.0244571044653, 170.54264812730216, 129.60822942536095, 144.0901747080573, 242.73273734046907, 277.4977128597008, 233.5789082114943, 230.75166291092083, 182.2956938386613, 207.1904276279921, 185.63484130992714, 159.5266266928119, 149.92270165958996, 178.38270908971202, 157.57296727230425]","[25, 61, 43, 62, 89, 108, 89, 102, 72, 89, 64, 68, 58, 67, 57]","[126.76262900295491, 87.41905914439198, 71.62649732757558, 82.26448110373386, 141.94210973981455, 148.23686640856204, 130.7113419108367, 134.49406521742435, 94.03650553068553, 104.61759605286468, 97.21695319664167, 85.81956347762448, 87.13566758716135, 104.06980885496378, 80.62561135040377]","[100.14247691233439, 69.06105672406966, 56.58493288878471, 64.98894007194974, 112.1342666944535, 117.107124462764, 103.26196010956099, 106.25031152176524, 74.28883936924157, 82.64790088176309, 76.80139302534693, 67.79745514732335, 68.83717739385747, 82.21514899542139, 63.69423296681898]","[-0.7933397869111963, -0.7933397869111963, -0.17469659243562813, -1.493821733264906, -1.493821733264906, -1.493821733264906, -0.6893906745616216, -3.1736183720783004, -3.1736183720783004, -3.1736183720783004, -1.4818744589820758, -0.2845195137240395, -0.008175387558851515, 100.14247691233439, 69.06105672406966, 56.58493288878471, 64.98894007194974, 112.1342666944535, 117.107124462764, 103.26196010956099, 106.25031152176524, 74.28883936924157, 82.64790088176309, 76.80139302534693, 67.79745514732335, 68.83717739385747, 82.21514899542139, 63.69423296681898]",37.90118122612129,2035.0,34.497245567663946,63.942687393489145,158.42902974339745,354.21632123287867,475.1614692648763,1.7613761662580207,2.2202039974772916,5.17085587435634,3.461494607562634,11.002729575216977,3.466935303885213,0.292694901282891,1.0287340135368745,4.043396362393329,"[55.0244571044653, 170.54264812730216, 129.60822942536095, 108.31534949899147, 177.16089809915118, 230.23924415188304, 139.52221580019176, 137.3428223696321, 114.76354844873173, 96.85526603684234, 89.02696758645038, 88.56953266936266, 85.84092721868504, 95.86372139060103, 88.6205923288275]","[25, 61, 43, 49, 61, 91, 51, 58, 48, 47, 30, 38, 31, 37, 32]",2035.0,"[35.774825209065824, 65.57183924131789, 42.19707575450509, 85.09280583413491, 81.74698529579288, 53.782859669457444, 92.35882038544916, 76.93487182561677, 51.192375226965694, 39.25628307719757, 66.44472220720678, 38.545527874203565]","[13, 28, 15, 35, 40, 19, 35, 26, 24, 17, 24, 14]",2038.0,"[5.061392953312671, 8.963886577167642, 11.661855245495843, 13.749285720472141, 17.976341205700592, 19.673001897859976, 19.764718796483553, 24.82549136370737, 16.074265491904228, 30.406847069273198]","[2, 3, 4, 5, 7, 8, 6, 10, 6, 11]",2040.0
45,False,24.66394966973358,9.317646933768064,False,0.0,1,"[-1.8171060111181416, -0.9885264675784579, -1.7662493783203617, -1.7662493783203617, -1.7662493783203617, -1.3808717943018989, -4.940553270470149, -4.940553270470149, -4.4469643036318836, -0.77915393646155, -0.07147248074026373]",[],[],[],[],"[-1.8171060111181416, -0.9885264675784579, -1.7662493783203617, -1.7662493783203617, -1.7662493783203617, -1.3808717943018989, -4.940553270470149, -4.940553270470149, -4.4469643036318836, -0.77915393646155, -0.07147248074026373]",-10.526465076253677,,,,,,,2.8056324786965994,1.5440114454137852,6.679619929262984,3.781810208258959,14.328070844572181,2.900094394328574,0.8506264172018136,1.0917308857667445,,,,,,,,,,
46,True,20.687504615413996,9.299225707848928,False,0.0,1,"[-1.0918652300710059, -1.0918652300710059, -0.2137518984646772, -2.4302765375372006, -2.4302765375372006, -1.70331906302785, -3.1281206963007655, -3.1281206963007655, -3.1281206963007655, -1.0542199913206398, -1.2083377929134984, -0.0792302455686189]","[56.79619989971139, 176.61019388671917, 167.80241622579493, 209.83859595594595, 143.38869785130873, 238.67531856144223, 238.9590735758457, 204.32308474537794, 211.23322614768006, 224.71658859053707, 197.13690321298085, 160.81084697426488, 174.2202357697074, 156.5364694790604, 129.01590201363487]","[27, 68, 82, 70, 69, 88, 84, 88, 89, 79, 69, 65, 67, 57, 53]","[36.072967789172765, 97.3080500774885, 80.33245941391225, 106.75793924030586, 67.53188882692629, 144.6598271848825, 133.36666484941466, 100.81249966043683, 115.20609520782165, 107.4339154757985, 97.10925172107116, 87.45180094932175, 94.12105957221209, 94.26671484920246, 68.35314901180115]","[28.497644553446484, 76.87335956121592, 63.462642936990676, 84.33877199984163, 53.35019217327177, 114.28126347605716, 105.35966523103758, 79.64187473174509, 91.0128152141791, 84.87279322588081, 76.71630885964622, 69.08692274996419, 74.35563706204755, 74.47070473086994, 53.99898771932291]","[-1.0918652300710059, -1.0918652300710059, -0.2137518984646772, -2.4302765375372006, -2.4302765375372006, -1.70331906302785, -3.1281206963007655, -3.1281206963007655, -3.1281206963007655, -1.0542199913206398, -1.2083377929134984, -0.0792302455686189, 28.497644553446484, 76.87335956121592, 63.462642936990676, 84.33877199984163, 53.35019217327177, 114.28126347605716, 105.35966523103758, 79.64187473174509, 91.0128152141791, 84.87279322588081, 76.71630885964622, 69.08692274996419, 74.35563706204755, 74.47070473086994, 53.99898771932291]",35.65256897794642,2034.0,31.465099011507263,59.45176535890647,131.73209063899725,290.26617063518523,393.4134789265475,2.397482358606689,2.1957676575622584,6.563872138102251,2.7008745863768917,10.438582080222936,3.3370138475050957,1.2875680384821173,1.0655696164046826,4.250613554581297,"[56.79619989971139, 176.61019388671917, 167.80241622579493, 175.84683966838972, 96.58451314359434, 174.5188907010535, 172.9004832582474, 131.79509122984837, 116.57875307405607, 92.06782836535784, 111.43184066398032, 85.24757923411131, 89.29124539785687, 81.64707882576067, 74.85806156957054]","[27, 68, 82, 59, 50, 62, 57, 61, 46, 36, 37, 38, 30, 29, 31]",2034.0,"[33.991756287556214, 46.80418470771439, 52.72622544614721, 56.0617820706082, 60.31522569478465, 82.45896962310657, 109.36770925352893, 67.45066627091978, 60.47418505146654, 67.34448282806143, 60.80806795916523, 36.14746732141505]","[11, 19, 21, 24, 23, 38, 35, 25, 21, 29, 22, 16]",2037.0,"[11.430202414241549, 9.996808246990103, 12.212767820744926, 12.195503450517444, 23.281050971650313, 18.25439627808076, 15.089082688687036, 17.5845075437891, 14.081322694134524, 18.010373122649288]","[5, 3, 4, 5, 8, 7, 6, 8, 6, 6]",2039.0
47,False,20.576228023453297,8.95232349913022,False,0.0,1,"[-1.095581768778591, -0.5215334579800842, -1.2484273493290807, -1.2484273493290807, -1.2484273493290807, -0.7346483061035276, -5.025246919445918, -5.025246919445918, -4.1113069935787925, -0.29670129022285424, -0.020680319910371624]",[],[],[],[],"[-1.095581768778591, -0.5215334579800842, -1.2484273493290807, -1.2484273493290807, -1.2484273493290807, -0.7346483061035276, -5.025246919445918, -5.025246919445918, -4.1113069935787925, -0.29670129022285424, -0.020680319910371624]",-8.119323076878816,,,,,,,1.617115226758675,1.4760333485299921,4.47993035409077,3.5884589972322667,14.161800832470629,2.8181303445348123,0.31738161013322586,1.0697008088331483,,,,,,,,,,
48,True,19.216834952574708,9.493623771833558,False,0.0,1,"[-0.9804273113578738, -0.4427131802905572, -1.2260704715134032, -1.2260704715134032, -1.1862381336325283, -3.1971210412903646, -3.1971210412903646, -3.1971210412903646, -3.1971210412903646, -0.7324679163680384, -0.6343633027374445]","[77.76562738189983, 129.59787819679693, 113.87646772119113, 224.53547468277606, 277.9123922269094, 201.10775188556607, 253.94868514390419, 219.49748640505211, 244.8150327816685, 169.9394630490506, 185.8460523148508, 147.17353884657533, 193.0534616163699, 139.45720560144787, 162.71334460323982]","[30, 45, 47, 90, 110, 90, 109, 74, 91, 65, 73, 63, 72, 56, 59]","[47.321804827428124, 62.83839378007511, 51.55019808177037, 124.7714308046506, 150.73019464364054, 115.15369616162441, 140.43074556663726, 130.10172338580492, 147.65267517918966, 101.75867853882559, 92.91800149251068, 88.83726274436088, 103.72099611975895, 73.86202973329665, 89.14676653263707]","[37.384225813668216, 49.64233108625933, 40.72465648459859, 98.56943033567399, 119.07685376847603, 90.97141996768329, 110.94028899764344, 102.78036147478588, 116.64561339155983, 80.38935604567222, 73.40522117908344, 70.1814375680451, 81.93958693460957, 58.351003489304354, 70.42594556078329]","[-0.9804273113578738, -0.4427131802905572, -1.2260704715134032, -1.2260704715134032, -1.1862381336325283, -3.1971210412903646, -3.1971210412903646, -3.1971210412903646, -3.1971210412903646, -0.7324679163680384, -0.6343633027374445, 37.384225813668216, 49.64233108625933, 40.72465648459859, 98.56943033567399, 119.07685376847603, 90.97141996768329, 110.94028899764344, 102.78036147478588, 116.64561339155983, 80.38935604567222, 73.40522117908344, 70.1814375680451, 81.93958693460957, 58.351003489304354, 70.42594556078329]",47.1986652592664,2034.0,32.71436781538806,52.32973433959312,117.2460252869369,314.138502346773,408.03667030389505,1.423140491648431,1.451551252358941,3.6383790766593345,2.9675121954191526,13.520952081529497,4.2291023414216475,0.6343633027374445,0.8454579826338182,4.289832789547208,"[77.76562738189983, 129.59787819679693, 113.87646772119113, 178.36727988453882, 197.31826225730836, 137.76385751867687, 147.82567323630585, 149.4200559122195, 147.6350986848147, 103.97643924227606, 93.59288511344434, 98.22739864736829, 99.8183985086779, 82.78434640232611, 96.67812953789645]","[30, 45, 47, 70, 81, 60, 62, 50, 53, 35, 36, 41, 35, 32, 32]",2034.0,"[46.16819479823724, 80.59412996960104, 55.24561153141151, 93.25412163753347, 65.55732947898365, 85.64893983606378, 52.012671874305035, 64.94576275328748, 33.825151496500034, 64.26612420651045, 36.700350728338094, 45.00698910347037]","[20, 29, 27, 42, 22, 34, 24, 26, 16, 27, 17, 19]",2037.0,"[8.098282835477686, 12.868890270064867, 4.520101013848963, 11.530994260790012, 13.950351932469527, 27.30740444811898, 15.120988702706999, 28.96893890118152, 19.972508470783662, 21.028225961873016]","[3, 5, 2, 4, 6, 11, 6, 10, 7, 8]",2039.0
49,False,1.5734658853666277,2.7651967320175004,False,0.0,1,"[-0.5690249330718035, -0.5690249330718035, -0.43541601922302087]",[],[],[],[],"[-0.5690249330718035, -0.5690249330718035, -0.43541601922302087]",-1.3455846128698488,,,,,,,1.5734658853666277,2.7651967320175004,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
50,True,25.362328315504932,10.370178688695214,False,0.0,1,"[-1.2235209840684154, -1.106157395039889, -1.1428460019966673, -1.1428460019966673, -1.1428460019966673, -1.1428460019966673, -0.985298292987203, -6.348268956232164, -6.348268956232164, -3.6698513491120277, -1.0815972719371774, -0.027981101909224346]","[73.40501928295639, 131.90501180901873, 123.37180212802414, 189.46888484166004, 197.23141093656295, 235.64719506784937, 352.6488622129288, 199.34081747388458, 234.1319191416849, 191.2175191128707, 210.6498466820008, 187.68335300692402, 175.72944283398414, 136.38286852342011, 157.94967104247948]","[29, 54, 45, 72, 87, 83, 131, 81, 81, 75, 86, 71, 66, 58, 60]","[47.889140005669354, 72.89978713018485, 72.3343694310991, 98.96476717203863, 123.37961683136263, 138.5457971516363, 184.69887363149354, 110.23029536984816, 109.74415140159047, 114.72186827096098, 104.56765305575422, 99.95054149885824, 107.5431434105291, 64.71726751405802, 79.68916042087906]","[37.83242060447879, 57.59083183284603, 57.14415185056829, 78.18216606591052, 97.46989729677648, 109.45117974979267, 145.9121101688799, 87.08193334218005, 86.69787960725648, 90.63027593405917, 82.60844591404583, 78.960927784098, 84.95908329431799, 51.126641336105834, 62.95443673249446]","[-1.2235209840684154, -1.106157395039889, -1.1428460019966673, -1.1428460019966673, -1.1428460019966673, -1.1428460019966673, -0.985298292987203, -6.348268956232164, -6.348268956232164, -3.6698513491120277, -1.0815972719371774, -0.027981101909224346, 37.83242060447879, 57.59083183284603, 57.14415185056829, 78.18216606591052, 97.46989729677648, 109.45117974979267, 145.9121101688799, 87.08193334218005, 86.69787960725648, 90.63027593405917, 82.60844591404583, 78.960927784098, 84.95908329431799, 51.126641336105834, 62.95443673249446]",37.55842930350673,2035.0,26.324006270511337,47.701139585201275,157.60144729651563,309.2876574532313,415.81965499745485,2.329678379108304,1.9040771751717143,5.556682300973872,4.862144410765569,16.366389261576355,2.5780869358897114,1.1095783738464018,1.0258701668682182,5.480767890637557,"[73.40501928295639, 131.90501180901873, 123.37180212802414, 140.79689483402956, 152.0142399441486, 190.33150951217965, 217.28073055567202, 142.1667717537795, 136.0514188341316, 91.62060185838186, 121.8712613865989, 85.912629138429, 77.46849851921914, 75.02531325571772, 84.32128115998032]","[29, 54, 45, 55, 67, 64, 85, 53, 46, 33, 47, 36, 30, 33, 36]",2035.0,"[48.67199000763048, 45.217170992414324, 41.412332344276564, 125.0420782870179, 48.67240735698297, 87.31304789011587, 84.62336191247668, 58.89852182393854, 88.07348533906921, 62.100698071583324, 42.626421101338956, 48.54989920129259]","[17, 20, 17, 42, 25, 31, 35, 28, 29, 24, 17, 16]",2038.0,"[3.9033532113931497, 10.326053370238894, 8.501638363122114, 10.767452417437454, 14.973555342012144, 29.88006347146337, 13.697238529425828, 36.160246243181675, 18.731134166363436, 25.07849068120658]","[2, 4, 3, 4, 7, 11, 6, 12, 8, 8]",2040.0
51,True,17.27914903311718,10.00122173396045,True,94.55586983523966,1,"[-0.6677992688822673, -0.6677992688822673, -0.5435444936634058, -1.8295909704458444, -1.8295909704458444, -0.9115839346237187, -2.9527412388880223, -2.9527412388880223, -2.9527412388880223, -1.9710164095097624, -0.0, -0.0]","[88.24755668192289, 94.35372203392065, 211.2785108801062, 167.2103430401188, 166.42215167967692, 214.1823450942514, 290.99869573738107, 204.0681149928606, 197.18560482163826, 180.34184358806272, 194.32436199311442, 154.9087661990168, 225.36550750251453, 146.81658007883217, 167.04634214161302]","[33, 30, 93, 69, 73, 98, 110, 75, 81, 71, 74, 59, 78, 58, 69]","[142.8989932818217, 51.787391975510346, 124.38395552367137, 86.26805845749986, 86.19735204463925, 102.23381620573525, 177.00972898659617, 121.5263505399114, 96.35258363654654, 111.32715629800639, 104.22618750999891, 93.2444462895257, 127.29513299494292, 86.27540617057151, 81.10393735162714]","[112.89020469263914, 40.91203966065317, 98.26332486370039, 68.15176618142489, 68.095908115265, 80.76471480253085, 139.83768589941099, 96.00581692653, 76.11854107287176, 87.94845347542505, 82.33868813289914, 73.6631125687253, 100.56315506600491, 68.1575708747515, 64.07211050778544]","[-0.6677992688822673, -0.6677992688822673, -0.5435444936634058, -1.8295909704458444, -1.8295909704458444, -0.9115839346237187, -2.9527412388880223, -2.9527412388880223, -2.9527412388880223, -1.9710164095097624, -0.0, -0.0, 112.89020469263914, 40.91203966065317, 98.26332486370039, 68.15176618142489, 68.095908115265, 80.76471480253085, 139.83768589941099, 96.00581692653, 76.11854107287176, 87.94845347542505, 82.33868813289914, 73.6631125687253, 100.56315506600491, 68.1575708747515, 64.07211050778544]",46.391924592890625,2035.0,36.15633722516049,74.74476394144703,152.53113520607457,354.2444752369122,474.1830013663778,1.8791430314279405,2.8139339454102226,4.5707658755154075,2.4982446619757743,10.82924012617383,3.6675208729946247,0.0,1.0215222535798305,3.850001500422309,"[88.24755668192289, 94.35372203392065, 211.2785108801062, 127.6903259210846, 131.3666357455573, 144.64199792096042, 145.74003373990257, 88.28253936676855, 128.24358232641003, 88.06133806674167, 91.49762152156465, 77.18958519199323, 108.69342449863268, 81.52909186816075, 100.76901353798053]","[33, 30, 93, 55, 59, 75, 66, 36, 48, 39, 36, 32, 35, 33, 42]",2035.0,"[39.5200171190342, 35.055515934119626, 62.61256594917293, 140.61350577542174, 99.57266213244647, 60.41474746236654, 70.82625059903336, 86.73340683989849, 55.53922605277318, 80.43791934144235, 47.882910859101266, 49.22906764010902]","[14, 14, 20, 42, 33, 30, 24, 32, 19, 31, 18, 21]",2038.0,"[6.927781224118036, 4.645156222056775, 16.212913493645573, 8.527275032861688, 21.454254922287706, 16.093333631651298, 22.1799549542504, 36.23416366243951, 17.404577351570175, 17.048260963523475]","[3, 2, 6, 3, 8, 6, 8, 12, 7, 6]",2040.0
52,False,8.890477352892418,3.3869352442980514,False,0.0,1,"[-1.8414740605760667, -0.5832911538251001, -3.123256412111752, -3.123256412111752, -0.21919931426774802]",[],[],[],[],"[-1.8414740605760667, -0.5832911538251001, -3.123256412111752, -3.123256412111752, -0.21919931426774802]",-6.409627685215605,,,,,,,2.424765214401167,1.3167523052932006,6.465712138491252,2.0701829390048507,0.0,0.0,0.0,0.0,,,,,,,,,,
53,False,2.1100626635804325,1.5254773430010053,False,0.0,1,"[-1.3832146857254515, -0.7268479778549809]",[],[],[],[],"[-1.3832146857254515, -0.7268479778549809]",-1.9889213339379355,,,,,,,2.1100626635804325,1.5254773430010053,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
