simulation_id,preclinical_success,preclinical_cost,preclinical_duration,phase12_success,phase12_cost,phase12_duration,phase3_success,phase3_cost,phase3_duration,approval_success,approval_cost,approval_duration
46,True,1897246.4111863503,1.7164783033621744,True,3146328.143427956,2.272022932381364,True,19304359.15398479,2.9897676284851196,True,2575544.990866827,0.6067582429638851
47,True,1249406.373117873,1.3257502963040277,True,3529998.5911924206,2.2476819622540556,True,19540255.878384557,2.618343014020744,True,2568422.4455121206,0.5338924406752545
48,True,866771.1622724077,1.2145867594023623,True,4591831.378469404,2.19912883979973,True,15522683.038486507,2.9807138631157115,True,4762718.092922584,0.7471557260393944
49,True,1118827.4498746002,1.023504920913043,False,4696965.034924574,2.013108584696604,,,,,,
50,True,1121275.3548403203,1.2525048548909101,True,5140169.67141897,2.0001855158250876,True,12271123.866466422,2.0505713132645775,True,4532251.781412364,0.6194787687589421
51,True,1358293.8231159435,1.3268727522354373,True,5731098.009592516,2.141047899910079,True,10495112.987287117,2.1231305378209333,True,4985945.281981479,0.7039055054241312
52,True,1688513.1002707593,1.133963732447636,True,3636847.105952107,1.9169902027386385,True,14109762.641513921,2.9689601341750325,True,4189545.657512232,0.7319854159472952
53,True,1165358.8900320223,1.031457192496953,False,4222054.489209213,1.5750570683080412,,,,,,
54,True,1240815.6626319059,1.7164765325528588,True,3938043.80828738,2.4204306265871853,True,13747322.21454236,2.691530556269376,True,2917822.654915097,0.9315949526912344
55,False,1546981.595884746,1.1089005955831266,,,,,,,,,
56,True,1290794.1359628374,1.3026050708435002,True,5602624.433075661,1.9305679145328254,True,19470369.632424437,2.879658594131622,True,3936074.74169547,0.9961433204707135
57,True,1804978.538670206,1.8370275875074378,True,5450855.65128788,1.5508759590135746,True,18432774.58091993,2.0423355332270794,True,4328176.106827877,0.5643055684345237
58,True,908484.8497252951,1.0973002791421949,True,5463953.912283348,1.5645040525362202,True,13289615.566097088,2.2626845877296473,True,4156545.71461649,0.7383391610997447
59,True,1436190.0190931256,1.872530539701397,False,5333248.43339204,2.391670792525531,,,,,,
60,True,1165220.653977756,1.2314526870112608,False,4938982.646957566,1.7053726003684146,,,,,,
61,True,1822450.8177370327,1.9472308592350318,True,4623813.835670077,1.6547243337463007,True,10155768.860530086,2.5142075277964393,True,2391117.567549833,0.6661139061815038
62,True,1742514.6309831252,1.4008986811682078,True,3088112.5429841317,1.9045099495610398,True,13560138.056305267,2.227125550031774,True,3932529.554970702,0.6630389788725454
63,True,1515708.7687612178,1.6355737043136007,True,5321032.178905309,1.7598734844462953,True,18415081.771340646,2.5148353697647927,True,3272240.376268938,0.9037355405464012
64,True,1905428.636409803,1.967361597254301,True,3963659.600345696,2.161707791264562,False,13599881.082509032,2.9161974078269246,,,
65,False,1364240.4489292689,1.0433991627528931,,,,,,,,,
66,True,1119740.2923522003,1.567167180585144,True,4013068.1723143426,1.7743560289580123,True,12080734.642896567,2.404858625017483,True,4835729.782677791,0.9070283170067448
67,True,858262.7726111892,1.8627070143867592,True,5557204.459770717,1.9513856359142956,True,10278738.228159104,2.9429460740357065,True,4516846.890485321,0.5729667448059911
68,True,1704196.3901197787,1.6558450185928337,True,3414410.412610778,2.2186629850125215,True,10136323.46466671,2.493949649537777,False,2415537.6086582723,0.7762840546880474
69,True,1836459.2859809995,1.713673485081073,False,3346836.26961869,2.2736889090891452,,,,,,
70,True,1113621.4693122045,1.4408319771858284,True,3072821.9468976306,1.9119820374916878,True,17703215.013365902,2.010832319665613,True,3389569.8744731117,0.9259329121153688
71,True,1640354.0441918606,1.4342478498569493,True,5098445.720297436,2.2475690794841183,True,11061362.800375238,2.537003477790665,True,2619671.110458501,0.9896021908750072
72,True,1109435.171902723,1.753365053767381,True,3871068.6281854436,1.6682370796272747,True,16607266.585535467,2.5076461788730042,True,4015462.4193680137,0.5207358752541054
73,True,970582.2367038812,1.6752338364163202,True,5576737.742978283,2.451442300377413,True,18254780.53430763,2.4991090252269665,True,4387486.655838298,0.6863406439201867
74,True,969495.8389883486,1.9451272647112043,False,4879073.65965789,1.603861240882902,,,,,,
75,True,936188.6830791325,1.3473510639264892,True,4549233.924022559,2.256235498447489,True,13381571.977221861,2.5940651385477747,True,4652387.119943708,0.5143016652674945
76,True,863967.3797773212,1.9566284394668285,True,3325751.0650767116,1.764391958199497,True,15021107.01279966,2.776410699771964,True,4764302.380066263,0.8345861119292768
77,False,1834295.4920438677,1.7492550293479665,,,,,,,,,
78,True,1449079.4926269385,1.0539979338358436,True,3214614.2061257744,1.6934486650810363,True,14951064.321306195,2.571524833085531,True,3869065.4263287415,0.5763154253242103
79,True,1051101.9384405431,1.4149678579408604,False,3185364.557523968,2.0343309371476996,,,,,,
80,True,1576090.7935320612,1.7310697699412252,True,4929578.116156363,2.493058977146848,True,13718770.819985796,2.4338240854323336,True,4310247.576354857,0.6101809019955036
81,True,1746500.8804494585,1.9492989412553432,True,5189809.470665698,1.7696781398907342,True,12724393.483019842,2.860611675067429,True,4316786.49959708,0.8139322473432757
82,True,1491047.1066151343,1.3483876427174097,False,4971127.600509501,2.010175490836199,,,,,,
83,True,1493718.1143376334,1.537888271172705,True,5402256.775722422,2.2022427751251876,True,10560559.833614737,2.1464075389407973,True,2709203.8161016353,0.5413373260505351
84,True,1915195.7209715361,1.1676365651524048,False,3202350.0336638526,1.8085284267231012,,,,,,
85,True,1508297.9102716893,1.5090200891183438,True,3123352.0803880543,1.6644485008046903,True,19836455.32046517,2.18490108394433,True,2418807.4617012534,0.6433964820842039
86,True,1403783.0306555387,1.9455499500275633,True,4274214.34591921,1.5485830038290378,True,16528992.33556379,2.815121391158242,True,2311525.0333625954,0.6636195749028888
87,True,1138241.8148465701,1.0367874468336797,True,4011424.3174894163,1.9010800876810596,True,19226296.362324864,2.7602186551756174,True,4147571.163562114,0.9332463742335513
88,True,1716587.0452579265,1.4345162780852818,True,4250432.061676733,2.0059150567211885,True,12176348.22682788,2.8640248232334846,True,4024019.331368788,0.5027129148036196
89,True,844092.7204023809,1.2700431378553605,True,3240102.86706031,2.448699432842993,True,11145499.414299047,2.996063089730679,True,3520521.053413838,0.8137979771557851
90,True,1656143.2334882608,1.0139827545340254,True,4514062.140719027,1.8768802109150555,True,19106327.0889782,2.675243809281022,True,2678788.324075605,0.8825296246501174
91,True,1968622.0734233886,1.74127519278563,True,5141435.576648658,2.0746658087669525,True,15450531.453129668,2.0024131920644117,True,2273637.403680812,0.9765044204628324
92,True,1260750.4738235706,1.694397077596418,True,4815062.390877418,2.133785396430869,True,17835095.52578763,2.4055876128175027,True,4137598.2023122855,0.7954008382001732
93,True,1761484.7230507638,1.9341499668596942,False,3309671.5241651093,2.2574268330241836,,,,,,
94,True,1763044.1643610098,1.7413593853537483,True,4797522.431472853,1.6189930571466005,True,12226416.4907757,2.431867172091814,True,2276980.358893321,0.8670119144535963
95,True,1005471.0852385822,1.3045812177988405,False,3537823.1509186197,2.4547662666494228,,,,,,
96,True,865320.2373375151,1.1241190636383378,False,5044741.6766449325,1.9992408881971473,,,,,,
97,False,1080640.41548909,1.2250364691393176,,,,,,,,,
98,True,1686016.3360341375,1.3383999295998528,True,3856693.449034875,2.0474755283705965,True,11520971.009576084,2.07155686961399,True,2816283.8306577248,0.8991861417495819
99,True,805851.1214758398,1.6797277199991454,True,5970474.412517542,2.1874282582108076,True,17357335.427636065,2.959923834423056,True,2030889.7465172259,0.799491981686488
100,True,1482266.0097980825,1.5503821748096014,True,4939561.760367668,2.2314075740668784,True,12071696.500277398,2.9084311281606805,True,4010980.5316378996,0.7669616193936599
101,False,1702532.8664869545,1.8804265199593353,,,,,,,,,
102,True,869098.0979960797,1.063568306474276,True,3233374.7489137785,1.7689287113387497,True,16406198.495171364,2.639947008765664,True,3112108.9024324585,0.6742363779130838
103,True,1116682.5362407437,1.859990228793719,True,4216153.65457474,1.9552981361317694,True,17294570.24893263,2.674419087607773,True,4714467.743533878,0.5540999687420239
104,True,1627372.4191751205,1.256028318244513,True,3230379.7774454285,1.7799262527454291,True,19403782.906126425,2.317316350020483,True,4367633.18596885,0.8241038276924797
105,True,978853.1257501858,1.9005236903928124,True,4021889.546993573,1.9947466366009552,False,14252735.564727502,2.47348337974804,,,
106,True,933516.3876705716,1.1463813243394254,True,5693550.250858834,2.3775756646015003,True,13596479.682121301,2.3531394737555793,True,3377354.240791427,0.5953098607048031
107,True,899787.129423267,1.2718338405129535,False,4877429.988606633,1.9329704657521853,,,,,,
108,False,1135957.5742831195,1.6593254854445827,,,,,,,,,
109,True,1794178.9845559357,1.650430844646578,True,5858514.132568289,1.5208392941848188,False,13458708.761478305,2.315095014228166,,,
110,True,1976133.7322332603,1.7099922699006713,True,3925096.3728439934,2.306525908716806,True,15406166.869800145,2.4672814532141465,True,3175133.781824486,0.8744523357874889
111,False,1201582.6034459532,1.5174055699842226,,,,,,,,,
112,True,1028856.6622763206,1.621015304891582,True,4894337.639314031,1.7465211111587862,True,17904947.03374838,2.034155209229046,True,3328358.548411742,0.5677674829252093
113,True,917434.0807396749,1.929680916281046,True,3389538.131094792,1.5406363236667664,True,11984860.033868795,2.1160477610601878,True,2034510.1699999091,0.5144078993181288
114,False,909154.9221490382,1.41673857615447,,,,,,,,,
115,False,1910663.4110997766,1.116644393034067,,,,,,,,,
116,True,809988.8201541632,1.6636070663620588,False,3776551.6107336683,1.6412254922520737,,,,,,
117,True,1926995.4097673725,1.0795628350271667,True,4325237.822823491,2.4723528587927284,False,13423173.038692702,2.5745673265637126,,,
118,False,1017607.9864400256,1.6326952614728727,,,,,,,,,
119,True,1522180.1143058608,1.0479011088241996,True,3547195.8786471556,1.7567611792454363,True,14074740.219575066,2.0173174367149462,True,4665713.70468923,0.9735215728629711
120,True,1620969.8554780441,1.8783079487127177,True,4004628.444816052,1.6241634948202373,True,19381522.602038205,2.4638317816349398,True,2771921.752164148,0.8022204722352595
121,True,812857.1097553713,1.3290202796937622,True,5400045.352996179,1.8273357165414896,True,13836272.869545786,2.046493885404189,True,2962606.132785593,0.740401116996987
122,True,1048962.017508742,1.1580827090255488,True,5275180.309314917,2.095606589479269,True,10140719.732833777,2.39468836560806,True,2466875.851481924,0.6479794095461591
