iteration,project_succeeded,total_rd_cost_millions,total_rd_duration_years,prv_obtained,prv_value_millions,odd_obtained,annual_rd_costs_stream_M,annual_commercial_revenues_M,annual_patients_treated,annual_commercial_ebit_M,annual_commercial_net_cash_flow_M,full_project_cash_flow_stream_M,npv_usd_millions,launch_year_w1,rnpv_at_preclinical_start,rnpv_at_phase1_2_start,rnpv_at_phase3_start,rnpv_at_regulatory_start,rnpv_at_launch,cost_preclinical_M,duration_preclinical_yrs,cost_phase1_2_M,duration_phase1_2_yrs,cost_phase3_M,duration_phase3_yrs,cost_regulatory_M,duration_regulatory_yrs,odd_tax_credit_millions,wave1_annual_sales_M,wave1_annual_patients,wave1_launch_year,wave2_annual_sales_M,wave2_annual_patients,wave2_launch_year,wave3_annual_sales_M,wave3_annual_patients,wave3_launch_year
249,True,21.65039298267648,8.562010703143073,True,109.91456703317009,1,"[-1.2307988697052683, -0.7825079455844676, -1.8712722868370344, -1.8712722868370344, -1.4726334475135952, -4.465890888113258, -4.465890888113258, -4.465890888113258, -0.20459955229196825, -0.7495833263462616, -0.07005260322107426]","[120.2302427943023, 166.97980854016362, 106.94830803141708, 234.54565666127098, 164.42913297061187, 192.59654538965123, 187.29169417161026, 231.1830998270805, 204.45980967741485, 174.80082399953122, 174.65419835111925, 159.9066539680778, 128.28014992644745, 147.67320373768837, 144.0964049831042]","[62, 65, 55, 92, 84, 77, 91, 109, 93, 83, 66, 70, 56, 62, 55]","[187.188465142104, 87.88641068180081, 55.61740683784166, 109.38838175228716, 79.7717059343422, 116.26092215613207, 106.86228441540729, 124.41682347216741, 102.38011014198418, 98.320848765023, 110.69600155878811, 79.88306924733229, 74.5196833894105, 79.10184624824862, 79.8086694351858]","[147.87888746226218, 69.43026443862264, 43.937751401894914, 86.41682158430686, 63.019647688130334, 91.84612850334433, 84.42120468817176, 98.28929054301226, 80.8802870121675, 77.67347052436817, 87.4498412314426, 63.10762470539251, 58.870549877634296, 62.49045853611641, 63.048848853796784]","[-1.2307988697052683, -0.7825079455844676, -1.8712722868370344, -1.8712722868370344, -1.4726334475135952, -4.465890888113258, -4.465890888113258, -4.465890888113258, -0.20459955229196825, -0.7495833263462616, -0.07005260322107426, 147.87888746226218, 69.43026443862264, 43.937751401894914, 86.41682158430686, 63.019647688130334, 91.84612850334433, 84.42120468817176, 98.28929054301226, 80.8802870121675, 77.67347052436817, 87.4498412314426, 63.10762470539251, 58.870549877634296, 62.49045853611641, 63.048848853796784]",55.30310029281765,2033.0,47.58598169798315,78.62832380808693,169.9539417627613,355.38403663035047,483.1000070286212,2.0133068152897358,1.6357723953482748,5.215178021187664,2.7869690893583163,13.602272216631743,3.0458138269424686,0.8196359295673359,1.0934553914940128,4.704362559454852,"[120.2302427943023, 166.97980854016362, 106.94830803141708, 187.2508859120261, 111.83043829378592, 135.4200829162353, 120.32364207170237, 134.0306992090844, 109.19767662540833, 68.61963105731749, 100.43236232026582, 80.54671589467657, 67.91282112907392, 92.52971475431164, 72.42905724625774]","[62, 65, 55, 72, 56, 51, 58, 70, 55, 33, 35, 35, 30, 35, 28]",2033.0,"[47.29477074924488, 52.59869467682596, 52.02315460617267, 62.30427420674684, 85.67664843748815, 71.36559637505385, 86.10849098941111, 49.54259260541864, 57.34346800442552, 40.72457223899573, 37.38087959209837, 57.144751693297245]","[20, 28, 24, 31, 34, 28, 40, 21, 27, 16, 19, 21]",2036.0,"[5.153307867243271, 4.663777893161043, 11.475752180507948, 23.89653667695269, 20.072701952802625, 24.679243425434777, 22.016470068975718, 19.6427565583778, 17.76260939127836, 14.5225960435492]","[2, 2, 5, 10, 10, 10, 8, 10, 8, 6]",2038.0
250,True,17.44307406615313,11.123211283438858,True,96.03306456960456,1,"[-0.5147678916692283, -0.5147678916692283, -0.27119180583632807, -1.8326077690961775, -1.8326077690961775, -1.680956450662755, -2.2369335860289534, -2.2369335860289534, -2.2369335860289534, -2.2369335860289534, -1.8484401440074234, -0.0]","[130.17423822998566, 163.83176239637407, 169.4020797207275, 157.92009962445718, 187.3636718775039, 214.8873298795856, 240.57102195098963, 207.9126728769036, 218.05520966289515, 218.07177664227453, 168.70754665388725, 203.78274857934895, 137.6674187902435, 126.89441655275516, 131.66135022964932]","[49, 70, 58, 79, 81, 105, 99, 94, 91, 80, 71, 80, 60, 62, 56]","[181.91475317715867, 86.44318924179993, 81.56866523047586, 81.07762992585663, 96.78830963845766, 127.3270174543177, 131.66862692017702, 116.22638702897115, 111.20165755486974, 133.31419418846826, 97.82400787642712, 115.08022347364232, 75.68408171599727, 65.24246767986693, 64.6311689560849]","[143.71265500995537, 68.29011950102195, 64.43924553207593, 64.05132764142674, 76.46276461438156, 100.58834378891098, 104.01821526693985, 91.8188457528872, 87.84930946834709, 105.31821340888993, 77.28096622237743, 90.91337654417744, 59.79042455563784, 51.54154946709488, 51.05862347530707]","[-0.5147678916692283, -0.5147678916692283, -0.27119180583632807, -1.8326077690961775, -1.8326077690961775, -1.680956450662755, -2.2369335860289534, -2.2369335860289534, -2.2369335860289534, -2.2369335860289534, -1.8484401440074234, -0.0, 143.71265500995537, 68.29011950102195, 64.43924553207593, 64.05132764142674, 76.46276461438156, 100.58834378891098, 104.01821526693985, 91.8188457528872, 87.84930946834709, 105.31821340888993, 77.28096622237743, 90.91337654417744, 59.79042455563784, 51.54154946709488, 51.05862347530707]",49.84150858533937,2036.0,30.285171697463,58.90489026617322,133.36989802988248,386.16703483472463,501.2557733874234,1.3007275891747847,2.52682346786809,5.34617198885511,2.917248349051682,10.796174488123237,4.826327681587011,0.0,0.8528117849320745,4.035586619244587,"[130.17423822998566, 163.83176239637407, 169.4020797207275, 123.7565256870501, 129.21689506959146, 146.69017856020608, 142.61968713315778, 114.08957574476152, 128.87530368689573, 100.20540431027872, 78.5553003420106, 87.44327450080554, 58.82301273515698, 58.332726523519455, 68.00465474996916]","[49, 70, 58, 66, 59, 75, 60, 51, 55, 35, 30, 35, 31, 33, 33]",2036.0,"[34.163573937407065, 58.14677680791243, 54.18409918519078, 80.35176750380947, 76.84864415399984, 77.38032400758114, 92.81302205384655, 67.35817099697606, 85.40243647550346, 57.447112351863, 53.54366663864578, 54.53298498530696]","[13, 22, 24, 32, 35, 30, 35, 30, 34, 21, 21, 19]",2039.0,"[14.01305213418874, 17.599567314022377, 16.97445297814223, 11.799581968418305, 25.053350278149242, 22.79407531490059, 30.93703760303991, 21.397293703223504, 15.018023390589924, 9.123710494373189]","[6, 7, 8, 6, 10, 11, 11, 8, 8, 4]",2041.0
251,False,25.367948656067465,10.109400182676737,False,0.0,1,"[-1.678057552620785, -0.9267104834263189, -1.0184575623704346, -1.0184575623704346, -1.0184575623704346, -0.13895808154563236, -4.605578276997867, -4.605578276997867, -4.605578276997867, -4.605578276997867, -0.1468342164245468, -0.7198180399318252, -0.27988448701558327]",[],[],[],[],"[-1.678057552620785, -0.9267104834263189, -1.0184575623704346, -1.0184575623704346, -1.0184575623704346, -0.13895808154563236, -4.605578276997867, -4.605578276997867, -4.605578276997867, -4.605578276997867, -0.1468342164245468, -0.7198180399318252, -0.27988448701558327]",-9.237379854599709,,,,,,,2.604768036047104,1.5522519069617042,3.194330768656936,3.136439736597577,18.569147324416015,4.031881819739748,0.9997025269474085,1.3888267193777075,,,,,,,,,,
252,False,1.8142648574882128,1.7853440044284683,False,0.0,1,"[-1.0161990367055356, -0.7980658207826774]",[],[],[],[],"[-1.0161990367055356, -0.7980658207826774]",-1.6812538873577667,,,,,,,1.8142648574882128,1.7853440044284683,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
253,True,23.94859910501078,9.06963472502079,True,109.7040687972215,1,"[-1.0941915954885044, -1.0941915954885044, -0.15673044815409587, -1.2519765294352987, -1.2519765294352987, -1.147160357569798, -5.899352620518147, -5.899352620518147, -5.727014959584532, -0.4105067488925508, -0.0161450999258991]","[156.95735786342345, 50.69544182274287, 204.34540485818326, 185.10840752135084, 188.9678133634684, 250.90921665075223, 255.03703563542612, 213.30494389084836, 231.78396541780364, 181.9617706128182, 210.9714671663661, 133.7210469044762, 157.7872085016938, 134.30428596262195, 122.6876446388874]","[55, 29, 95, 76, 74, 102, 103, 94, 93, 74, 79, 63, 66, 53, 57]","[205.82075210180483, 25.37932701612248, 117.84160217642818, 86.2326202679114, 114.5844380293041, 126.1112728453254, 129.23088089935715, 121.67104971177042, 143.22860278146112, 108.40271210314357, 116.82146341781188, 79.95388811139536, 83.80952732218077, 74.32027749059313, 69.00913313443907]","[162.5983941604258, 20.04966834273676, 93.09486571937826, 68.12377001165001, 90.52170604315023, 99.62790554780707, 102.09239591049214, 96.12012927229864, 113.15059619735429, 85.63814256148342, 92.28895610007139, 63.16357160800233, 66.2095265845228, 58.71301921756857, 54.51721517620686]","[-1.0941915954885044, -1.0941915954885044, -0.15673044815409587, -1.2519765294352987, -1.2519765294352987, -1.147160357569798, -5.899352620518147, -5.899352620518147, -5.727014959584532, -0.4105067488925508, -0.0161450999258991, 162.5983941604258, 20.04966834273676, 93.09486571937826, 68.12377001165001, 90.52170604315023, 99.62790554780707, 102.09239591049214, 96.12012927229864, 113.15059619735429, 85.63814256148342, 92.28895610007139, 63.16357160800233, 66.2095265845228, 58.71301921756857, 54.51721517620686]",59.91028199828861,2034.0,45.90532650322613,83.9047706899663,181.71305315939833,380.5064018220355,511.5658769830515,2.345113639131105,2.1432385779604926,3.6511134164403956,2.9162794434231305,17.525720200620825,2.9707870215565317,0.42665184881844986,1.039329682080635,5.294208404265305,"[156.95735786342345, 50.69544182274287, 204.34540485818326, 136.69220268609968, 139.794605018695, 191.60068869721556, 167.22304875293563, 130.1475711923674, 108.27911021384494, 101.59799460785744, 118.85353891095129, 66.76905551888434, 74.19380903605744, 53.68146827841798, 65.57256179741319]","[55, 29, 95, 57, 53, 72, 68, 49, 46, 39, 44, 34, 32, 24, 28]",2034.0,"[48.416204835251165, 49.173208344773386, 46.59404115703576, 81.98114165809692, 72.83769144231508, 98.19036664970199, 65.98563108647521, 66.58754989462948, 43.793421881552426, 66.49059862435172, 58.15904095806765, 42.379215856001736]","[19, 21, 25, 32, 40, 38, 29, 25, 18, 24, 20, 23]",2037.0,"[12.714486796500921, 5.8328452243936, 10.319681256165886, 25.31448855425671, 14.378144918485557, 25.530378360785345, 23.15856950403943, 17.102800841284655, 22.463776726136317, 14.73586698547249]","[5, 3, 5, 9, 6, 10, 11, 10, 9, 6]",2039.0
254,True,21.65902437182976,10.833148749420006,True,98.26876450874349,1,"[-0.7861249526105231, -0.7861249526105231, -0.07271242842489273, -2.0182588886330883, -2.0182588886330883, -2.0182588886330883, -0.8884773872525255, -2.9490621497794858, -2.9490621497794858, -2.9490621497794858, -2.9490621497794858, -1.2745593859140858, -0.0]","[76.79335186489436, 109.34658428531861, 124.74997263031412, 216.33639465647562, 225.38810932498922, 272.1415336688654, 261.7428148735054, 213.0173944358867, 179.5649759532387, 158.44396273201033, 182.55138291716955, 146.9223346378388, 139.13406897358755, 144.54556976149138, 120.94530185397669]","[36, 45, 46, 97, 114, 112, 103, 94, 82, 70, 78, 68, 60, 59, 53]","[147.92177256915372, 63.94848720415895, 79.424831161052, 127.34135426530533, 128.88460580044017, 157.2891925738695, 120.672952383012, 114.51030778716198, 97.52120535265482, 94.44724826596979, 96.0798639686692, 89.35575582020653, 69.42516092245563, 81.08251458058572, 64.93578560893307]","[116.85820032963144, 50.51930489128557, 62.74561661723108, 100.59966986959121, 101.81883858234774, 124.25846213335691, 95.33163238257949, 90.46314315185796, 77.0417522285973, 74.61332613011614, 75.90309253524867, 70.59104709796316, 54.84587712873995, 64.05518651866272, 51.29927063105713]","[-0.7861249526105231, -0.7861249526105231, -0.07271242842489273, -2.0182588886330883, -2.0182588886330883, -2.0182588886330883, -0.8884773872525255, -2.9490621497794858, -2.9490621497794858, -2.9490621497794858, -2.9490621497794858, -1.2745593859140858, -0.0, 116.85820032963144, 50.51930489128557, 62.74561661723108, 100.59966986959121, 101.81883858234774, 124.25846213335691, 95.33163238257949, 90.46314315185796, 77.0417522285973, 74.61332613011614, 75.90309253524867, 70.59104709796316, 54.84587712873995, 64.05518651866272, 51.29927063105713]",38.06864533245161,2035.0,29.168266891873383,53.08901045348176,137.07926229970192,374.3083113081938,487.23167162947226,1.644962333645939,2.0924947467745847,6.94325405315179,3.440219732095057,13.07080798503203,4.4321914294038836,0.0,0.8682428411464814,5.003515509545955,"[76.79335186489436, 109.34658428531861, 124.74997263031412, 179.98678390641916, 175.10390683457496, 189.4037196195996, 160.44645972083867, 104.9349942664723, 84.25258828964414, 90.66907347000017, 82.88916359111316, 76.91903321828734, 72.42545985579518, 69.78288334024387, 75.97008518684311]","[36, 45, 46, 83, 94, 73, 63, 49, 37, 40, 34, 35, 32, 27, 33]",2035.0,"[36.349610750056456, 50.28420249041426, 74.84410387748444, 86.78446872066371, 93.01260195498176, 83.82346269695043, 50.63942796864196, 75.74779899938984, 47.60240381431817, 39.63416344601819, 57.744646994151765, 29.60020232139353]","[14, 20, 36, 34, 39, 40, 22, 33, 22, 18, 24, 14]",2038.0,"[7.893710171781369, 14.51188643200302, 15.069798214432637, 11.488924966644127, 17.135461293368195, 23.91442032666654, 22.40089760523327, 27.074445671774157, 17.018039427095754, 15.375014345740036]","[3, 6, 6, 5, 8, 11, 11, 10, 8, 6]",2040.0
255,True,21.193405759245888,9.110884621766528,True,93.63223273626491,1,"[-1.8614247162008106, -0.541192812626143, -1.7819617546605444, -1.7819617546605444, -1.0314831873234174, -3.2770829984206955, -3.2770829984206955, -3.2770829984206955, -3.2770829984206955, -0.5376881439472446, -0.5099801043327933, -0.03938129181160911]","[67.74326934621614, 163.37420678368065, 136.74764122373833, 241.64744772856255, 159.5690754024251, 250.77218576652518, 230.92614358056906, 220.19092767752483, 199.9126657661062, 186.7854196902839, 164.71745194353073, 124.86660372598388, 170.2455498633117, 110.37771341660252, 125.59066022908968]","[34, 66, 69, 101, 77, 99, 94, 104, 85, 80, 70, 52, 70, 52, 51]","[135.3320648633425, 90.65164953025806, 72.8774331653861, 119.03260113139223, 84.46156946978505, 140.77440757757014, 115.43857770872, 117.1530296322782, 109.64038758290428, 98.23318855945669, 91.8438801484489, 79.92426626844164, 96.95941978840787, 65.31970097131222, 74.5722492713944]","[106.91233124204058, 71.61480312890387, 57.573172200655016, 94.03575489379986, 66.72463988113019, 111.21178198628041, 91.1964763898888, 92.55089340949978, 86.61590619049439, 77.60421896197079, 72.55666531727464, 63.14017035206889, 76.59794163284222, 51.60256376733665, 58.912076924401575]","[-1.8614247162008106, -0.541192812626143, -1.7819617546605444, -1.7819617546605444, -1.0314831873234174, -3.2770829984206955, -3.2770829984206955, -3.2770829984206955, -3.2770829984206955, -0.5376881439472446, -0.5099801043327933, -0.03938129181160911, 106.91233124204058, 71.61480312890387, 57.573172200655016, 94.03575489379986, 66.72463988113019, 111.21178198628041, 91.1964763898888, 92.55089340949978, 86.61590619049439, 77.60421896197079, 72.55666531727464, 63.14017035206889, 76.59794163284222, 51.60256376733665, 58.912076924401575]",43.08697180078046,2034.0,39.87707690237008,62.938358065031636,131.79636303149917,345.27500321208805,467.63692665020864,2.4026175288269536,1.2907411768608745,4.595406696644506,2.5788469840195365,13.646020137630027,4.164075229161535,0.5493613961444024,1.077221231724582,4.560356708568634,"[67.74326934621614, 163.37420678368065, 136.74764122373833, 202.23420599552526, 112.0723521120167, 160.0332113423361, 148.9271428437794, 134.72846179754876, 101.15763870113561, 99.27606380086613, 81.08173888682951, 67.66096282162889, 86.29246932939401, 53.395232054249036, 72.33840535996613]","[34, 66, 69, 82, 55, 66, 58, 60, 45, 42, 34, 25, 37, 28, 28]",2034.0,"[39.41324173303731, 47.49672329040842, 87.26864711760209, 74.08530605115409, 69.1274469850386, 76.18502677325974, 65.85320846475592, 59.66317302541101, 35.55801089236179, 56.76431545215663, 41.68566298911445, 44.55193410754897]","[19, 22, 31, 33, 35, 32, 30, 25, 16, 23, 17, 18]",2037.0,"[3.470327306587008, 7.913694685635578, 16.33501889493746, 22.570000291710844, 21.656147424661857, 23.972540031290215, 21.647630011993193, 27.188765081761062, 15.29681837323904, 8.70032076157457]","[2, 3, 9, 8, 8, 11, 11, 10, 7, 5]",2039.0
256,True,23.345472697103343,9.267502488259403,False,0.0,1,"[-1.328563249662771, -0.3833690887548508, -1.9433072173434829, -1.9433072173434829, -1.9433072173434829, -1.0892008371767588, -4.133552365819964, -4.133552365819964, -4.133552365819964, -1.8375658545723508, -0.47619491744626785]","[137.9371503320762, 74.23878981328903, 177.85261470893283, 263.7846896543641, 172.20569404286425, 183.18483828291568, 299.6418136897475, 219.80789797637362, 201.29089011931288, 190.86781850894872, 177.1285804837355, 179.9171003162869, 138.91399904684152, 144.1347853597462, 123.92135067356675]","[57, 34, 76, 95, 71, 90, 111, 87, 86, 82, 76, 70, 58, 57, 63]","[81.52963273591757, 39.04852569967008, 96.47294625685606, 158.90909186092512, 102.36846140786422, 99.91595583913679, 155.6835244053375, 122.30572019674285, 99.89476863685121, 104.55152613409913, 96.5292445574596, 90.83931561028933, 74.90679720754426, 80.32990764780007, 74.6525575229359]","[64.40840986137488, 30.848335302739365, 76.21362754291629, 125.53818257013084, 80.87108451221273, 78.93360511291806, 122.98998428021662, 96.62151895542685, 78.91686722311246, 82.59570564593832, 76.2581032003931, 71.76305933212858, 59.176369793959964, 63.46062704176205, 58.97552044311936]","[-1.328563249662771, -0.3833690887548508, -1.9433072173434829, -1.9433072173434829, -1.9433072173434829, -1.0892008371767588, -4.133552365819964, -4.133552365819964, -4.133552365819964, -1.8375658545723508, -0.47619491744626785, 64.40840986137488, 30.848335302739365, 76.21362754291629, 125.53818257013084, 80.87108451221273, 78.93360511291806, 122.98998428021662, 96.62151895542685, 78.91686722311246, 82.59570564593832, 76.2581032003931, 71.76305933212858, 59.176369793959964, 63.46062704176205, 58.97552044311936]",48.18302386720668,2034.0,34.081022609003696,53.260881201711754,140.46310124136068,322.1033115789807,428.06466062908055,1.711932338417622,1.288559155051264,6.919122489207208,3.5604882375035407,14.238222952032245,3.4445488267590476,0.47619491744626785,0.9739062689455505,5.289336360309863,"[137.9371503320762, 74.23878981328903, 177.85261470893283, 239.4966517167028, 112.10535174296689, 128.98762871960247, 195.92333653882784, 143.86073875602858, 108.79231133867079, 91.8442404413332, 103.27784388786775, 88.3269585149364, 70.94084113560274, 71.18234511286862, 66.24126963591776]","[57, 34, 76, 84, 47, 65, 74, 55, 42, 38, 39, 34, 30, 29, 35]",2034.0,"[24.288037937661315, 60.10034229989735, 45.94091187999744, 93.96403763811541, 60.46541968591869, 77.4667050044975, 83.40634938536364, 56.576583573639965, 74.22130367867157, 42.12846325372341, 53.53478434847041, 46.363687326126524]","[11, 24, 22, 33, 25, 36, 37, 28, 26, 16, 20, 23]",2037.0,"[8.256297683315793, 9.75443951280428, 15.481739534426378, 15.031873776144575, 15.617228682251865, 17.27415302222777, 17.368838122678927, 25.844694657515365, 19.417655898407155, 11.316393711522462]","[3, 4, 7, 8, 7, 9, 10, 12, 8, 5]",2039.0
257,True,24.17676281790809,11.362418243234458,True,102.74804127199693,1,"[-0.6794078273193976, -0.6794078273193976, -0.34708288268977666, -1.2196057484591991, -1.2196057484591991, -1.2196057484591991, -1.054616262331943, -4.5447513245346, -4.5447513245346, -4.5447513245346, -4.12317679926618, -0.0, -0.0]","[142.07102560818987, 167.0656212139165, 147.57920884779202, 195.92849058828273, 193.31303933290351, 254.0371051920333, 196.23670762081224, 189.41195815366177, 236.58357893144026, 206.31109900464438, 189.14748648488742, 173.12228937057895, 155.56361379558362, 132.72416139601148, 148.10452606658177]","[54, 67, 56, 76, 92, 104, 85, 80, 99, 85, 75, 77, 66, 56, 55]","[196.43810423470512, 84.73522316884747, 74.24259367762988, 100.08567166561755, 124.54987192981376, 137.5010288079276, 102.03287098777608, 104.91306881202792, 133.47626310868114, 104.37698405531441, 95.48604645313179, 99.74849334187323, 89.4737715201801, 81.39414557491241, 76.52751132229344]","[155.18610234541705, 66.9408263033895, 58.65164900532761, 79.06768061583787, 98.39439882455287, 108.62581275826281, 80.6059680803431, 82.88132436150205, 105.4462478558581, 82.45781740369839, 75.43397669797412, 78.80130974007986, 70.68427950094227, 64.30137500418081, 60.45673394461181]","[-0.6794078273193976, -0.6794078273193976, -0.34708288268977666, -1.2196057484591991, -1.2196057484591991, -1.2196057484591991, -1.054616262331943, -4.5447513245346, -4.5447513245346, -4.5447513245346, -4.12317679926618, -0.0, -0.0, 155.18610234541705, 66.9408263033895, 58.65164900532761, 79.06768061583787, 98.39439882455287, 108.62581275826281, 80.6059680803431, 82.88132436150205, 105.4462478558581, 82.45781740369839, 75.43397669797412, 78.80130974007986, 70.68427950094227, 64.30137500418081, 60.45673394461181]",41.16392305970124,2036.0,28.91867840072222,56.94613659845704,152.12476000260014,384.84461696047555,520.6272663859429,1.705898537328572,2.5108608831593706,4.71343350770954,3.864718999286698,17.75743077286998,3.9072392535555087,0.0,1.0795991072328812,5.61771607014488,"[142.07102560818987, 167.0656212139165, 147.57920884779202, 149.9140352995357, 167.44116253059542, 159.93863634963805, 148.86062559674502, 96.62136550533108, 124.9616068772266, 74.7233232835438, 79.13005744395832, 84.07186833985887, 82.96811150496768, 73.76215286846772, 100.23774727314165]","[54, 67, 56, 58, 79, 69, 59, 41, 49, 36, 34, 36, 36, 32, 34]",2036.0,"[46.01445528874702, 25.871876802308094, 86.41978259568575, 43.070585442591124, 73.82173678820662, 98.16624536166582, 101.9038397899711, 83.27770416930458, 72.52298287146064, 48.975809147406665, 41.84944391916286, 38.98324154421304]","[18, 13, 31, 24, 29, 44, 36, 31, 33, 20, 16, 17]",2039.0,"[7.678686246709492, 4.305496581476098, 18.96885586012406, 13.455726692547834, 29.683935931129465, 26.739724871624524, 16.527438159259436, 23.619693143209275, 17.11256460838088, 8.883537249227098]","[4, 2, 10, 6, 13, 10, 8, 10, 8, 4]",2041.0
258,True,22.994343553467427,9.88364859966401,True,104.67893260363132,1,"[-1.5536867192393955, -1.0451961412865027, -1.175119586048403, -1.175119586048403, -1.175119586048403, -1.175119586048403, -0.57213932563141, -5.9535969026998075, -5.9535969026998075, -2.808426821152971, -0.32517135159894345, -0.08205104496497687]","[163.3548550063001, 106.93702670295366, 158.9247282159639, 160.38248881029233, 189.10763532155326, 196.90957023439793, 200.36921666383145, 241.7610415467858, 231.13303068272236, 173.49571421082683, 165.97185063894756, 157.17705625894868, 142.85556887761385, 119.66987140682242, 123.90345813043422]","[63, 51, 64, 80, 81, 106, 88, 101, 99, 75, 69, 76, 56, 60, 59]","[198.9259665839222, 63.65507661379271, 80.24612220158849, 97.35751949831436, 89.5255534028338, 101.52366497981066, 115.3075082429373, 132.40231566757828, 131.33546070967324, 89.40119678212528, 99.25462994115779, 99.6990426542443, 73.24485507805059, 66.5545597159629, 69.94311432612774]","[157.15151360129852, 50.28751052489624, 63.39443653925491, 76.91244040366834, 70.72518718823869, 80.20369533405042, 91.09293151192047, 104.59782937738684, 103.75501396064186, 70.62694545787897, 78.41115765351465, 78.76224369685299, 57.863435511659965, 52.57810217561069, 55.25506031764092]","[-1.5536867192393955, -1.0451961412865027, -1.175119586048403, -1.175119586048403, -1.175119586048403, -1.175119586048403, -0.57213932563141, -5.9535969026998075, -5.9535969026998075, -2.808426821152971, -0.32517135159894345, -0.08205104496497687, 157.15151360129852, 50.28751052489624, 63.39443653925491, 76.91244040366834, 70.72518718823869, 80.20369533405042, 91.09293151192047, 104.59782937738684, 103.75501396064186, 70.62694545787897, 78.41115765351465, 78.76224369685299, 57.863435511659965, 52.57810217561069, 55.25506031764092]",46.1983712605118,2034.0,36.38373518371148,62.215720000244005,186.50540939638606,350.86873881161307,490.418796337462,2.5988828605258982,1.6727200074144783,5.272617669825022,4.486877533507338,14.715620626552585,2.4717193432896707,0.40722239656392034,1.2523317154525229,4.9970595740944015,"[163.3548550063001, 106.93702670295366, 158.9247282159639, 137.63694506623088, 133.37552333063488, 140.91232586131568, 117.88064939901741, 153.37100850244872, 118.62220361674163, 84.96231516784088, 66.83670212202168, 65.95251360557491, 71.63184437769453, 56.793137284261874, 74.76799900393799]","[63, 51, 64, 71, 59, 76, 51, 57, 51, 35, 30, 40, 28, 30, 36]",2034.0,"[22.745543744061465, 55.73211199091838, 47.63622682315645, 69.87593563267647, 78.44296656037001, 91.65473231045773, 75.68966442513687, 60.39300532431765, 61.405316666304635, 54.29830968207622, 47.33361833410227, 32.839623053954995]","[9, 22, 27, 30, 40, 40, 34, 24, 24, 21, 23, 16]",2037.0,"[8.361017549925808, 12.612631632137582, 9.947066483967088, 20.856094755523007, 12.843734617849083, 38.74214319260823, 29.81922598706914, 16.92541481784308, 15.543115788458284, 16.29583607254123]","[3, 7, 4, 8, 6, 15, 12, 7, 7, 7]",2039.0
259,True,22.39346107415848,9.106731333005609,False,0.0,1,"[-1.8451049217112123, -0.44434277750056855, -1.8595410395843315, -1.8595410395843315, -1.8595410395843315, -1.0672298040167483, -3.822442785644561, -3.822442785644561, -3.822442785644561, -1.9784715376547466, -0.012360557588529277]","[168.08145299512626, 162.78724596062995, 128.33799089157242, 227.1987026599263, 231.79560529778695, 187.05892279129378, 193.69443702871263, 244.69654436756596, 163.41776483434512, 212.2432321730042, 167.09888364408005, 136.70250997823294, 168.62936861116367, 128.20054312493133, 118.64728301998849]","[61, 63, 46, 94, 108, 90, 90, 99, 74, 88, 74, 57, 66, 59, 49]","[104.18484433432265, 90.40978489932809, 67.79472236789329, 123.08220455390882, 116.06251708907168, 107.04924494271458, 104.69298649351204, 132.63626135337904, 87.48739494081629, 123.26298032731079, 90.76941873398155, 86.09907670962343, 88.60957870476994, 68.1977432247316, 63.60343230712208]","[82.3060270241149, 71.42373007046919, 53.557830670635695, 97.23494159758798, 91.68938850036662, 84.56890350474453, 82.70745932987451, 104.78264646916944, 69.11504200324487, 97.37775445857552, 71.70784079984543, 68.0182706006025, 70.00156717676826, 53.87621714753796, 50.24671152262644]","[-1.8451049217112123, -0.44434277750056855, -1.8595410395843315, -1.8595410395843315, -1.8595410395843315, -1.0672298040167483, -3.822442785644561, -3.822442785644561, -3.822442785644561, -1.9784715376547466, -0.012360557588529277, 82.3060270241149, 71.42373007046919, 53.557830670635695, 97.23494159758798, 91.68938850036662, 84.56890350474453, 82.70745932987451, 104.78264646916944, 69.11504200324487, 97.37775445857552, 71.70784079984543, 68.0182706006025, 70.00156717676826, 53.87621714753796, 50.24671152262644]",50.08139622187949,2034.0,36.83677951920599,57.716357995751444,150.59294495424388,346.1237214666321,442.9165067599432,2.289447699211781,1.2408224986406031,6.645852922769743,3.5739210812229825,13.44579989458843,3.517593499393903,0.012360557588529275,0.7743942537481195,5.0229132043395435,"[168.08145299512626, 162.78724596062995, 128.33799089157242, 188.9974394224422, 205.83665424898174, 112.30780742245699, 107.0523826620175, 129.0601267449775, 74.58680235164573, 110.37325259463842, 75.97079753185801, 68.52234691823435, 76.19409246230884, 69.66430009818558, 78.13288337491521]","[61, 63, 46, 78, 97, 56, 50, 53, 32, 45, 37, 28, 33, 31, 28]",2034.0,"[38.20126323748411, 25.958951048805194, 63.36062272364385, 74.74011607755595, 99.08401971751162, 72.97133829287782, 85.73536342162069, 67.19215376878722, 50.14442211180811, 66.56703833931478, 39.69825876920674, 31.494571967251137]","[16, 11, 28, 35, 39, 34, 35, 27, 22, 22, 19, 16]",2037.0,"[11.390492645192946, 11.901938289139187, 16.552397905076845, 15.859624189821583, 16.134616156745086, 23.93593234343483, 18.035740948190483, 25.868237809540066, 18.837984257539006, 9.019827677822146]","[6, 5, 7, 8, 8, 10, 7, 11, 9, 5]",2039.0
